n_households:  100
[2023-05-16 21:20:12.779093] Epoch: 109 / 5000, Frames: 110000, gov_Rewards: 0.488, house_Rewards: 229.397, years: 30.100
[2023-05-16 21:20:13.319057] Epoch: 110 / 5000, Frames: 111000, gov_Rewards: 0.399, house_Rewards: 190.293, years: 25.000
[2023-05-16 21:20:13.870109] Epoch: 111 / 5000, Frames: 112000, gov_Rewards: 0.382, house_Rewards: 193.254, years: 25.500
[2023-05-16 21:20:14.513462] Epoch: 112 / 5000, Frames: 113000, gov_Rewards: 0.497, house_Rewards: 231.281, years: 30.000
[2023-05-16 21:20:15.085445] Epoch: 113 / 5000, Frames: 114000, gov_Rewards: 0.424, house_Rewards: 203.673, years: 26.600
[2023-05-16 21:20:15.676433] Epoch: 114 / 5000, Frames: 115000, gov_Rewards: 0.429, house_Rewards: 210.588, years: 27.600
[2023-05-16 21:20:16.333455] Epoch: 115 / 5000, Frames: 116000, gov_Rewards: 0.520, house_Rewards: 235.193, years: 30.700
[2023-05-16 21:20:16.981226] Epoch: 116 / 5000, Frames: 117000, gov_Rewards: 0.484, house_Rewards: 230.080, years: 30.100
[2023-05-16 21:20:17.618073] Epoch: 117 / 5000, Frames: 118000, gov_Rewards: 0.495, house_Rewards: 224.503, years: 29.400
[2023-05-16 21:20:18.308557] Epoch: 118 / 5000, Frames: 119000, gov_Rewards: 0.561, house_Rewards: 246.855, years: 32.000
[2023-05-16 21:20:18.811769] Epoch: 119 / 5000, Frames: 120000, gov_Rewards: 0.359, house_Rewards: 176.894, years: 23.200
[2023-05-16 21:20:19.456323] Epoch: 120 / 5000, Frames: 121000, gov_Rewards: 0.482, house_Rewards: 228.654, years: 29.900
[2023-05-16 21:20:20.084466] Epoch: 121 / 5000, Frames: 122000, gov_Rewards: 0.494, house_Rewards: 222.404, years: 29.000
[2023-05-16 21:20:20.696563] Epoch: 122 / 5000, Frames: 123000, gov_Rewards: 0.439, house_Rewards: 212.040, years: 27.800
[2023-05-16 21:20:21.326977] Epoch: 123 / 5000, Frames: 124000, gov_Rewards: 0.453, house_Rewards: 222.640, years: 29.200
[2023-05-16 21:20:21.948343] Epoch: 124 / 5000, Frames: 125000, gov_Rewards: 0.469, house_Rewards: 220.924, years: 28.900
[2023-05-16 21:20:22.607444] Epoch: 125 / 5000, Frames: 126000, gov_Rewards: 0.507, house_Rewards: 235.969, years: 30.700
[2023-05-16 21:20:23.200188] Epoch: 126 / 5000, Frames: 127000, gov_Rewards: 0.447, house_Rewards: 207.117, years: 27.300
[2023-05-16 21:20:23.842305] Epoch: 127 / 5000, Frames: 128000, gov_Rewards: 0.496, house_Rewards: 228.625, years: 29.800
[2023-05-16 21:20:24.509273] Epoch: 128 / 5000, Frames: 129000, gov_Rewards: 0.513, house_Rewards: 237.750, years: 31.000
[2023-05-16 21:20:25.129863] Epoch: 129 / 5000, Frames: 130000, gov_Rewards: 0.463, house_Rewards: 219.709, years: 28.700
[2023-05-16 21:20:25.713415] Epoch: 130 / 5000, Frames: 131000, gov_Rewards: 0.413, house_Rewards: 200.699, years: 26.400
[2023-05-16 21:20:26.354443] Epoch: 131 / 5000, Frames: 132000, gov_Rewards: 0.496, house_Rewards: 226.835, years: 29.600
[2023-05-16 21:20:26.989905] Epoch: 132 / 5000, Frames: 133000, gov_Rewards: 0.495, house_Rewards: 223.828, years: 29.300
[2023-05-16 21:20:27.614296] Epoch: 133 / 5000, Frames: 134000, gov_Rewards: 0.461, house_Rewards: 219.246, years: 28.800
[2023-05-16 21:20:28.152924] Epoch: 134 / 5000, Frames: 135000, gov_Rewards: 0.376, house_Rewards: 188.290, years: 24.900
[2023-05-16 21:20:28.697579] Epoch: 135 / 5000, Frames: 136000, gov_Rewards: 0.391, house_Rewards: 192.255, years: 25.200
[2023-05-16 21:20:29.353785] Epoch: 136 / 5000, Frames: 137000, gov_Rewards: 0.496, house_Rewards: 233.134, years: 30.400
[2023-05-16 21:20:29.935069] Epoch: 137 / 5000, Frames: 138000, gov_Rewards: 0.407, house_Rewards: 203.925, years: 26.800
[2023-05-16 21:20:30.490738] Epoch: 138 / 5000, Frames: 139000, gov_Rewards: 0.401, house_Rewards: 195.922, years: 25.600
[2023-05-16 21:20:31.118949] Epoch: 139 / 5000, Frames: 140000, gov_Rewards: 0.464, house_Rewards: 221.978, years: 29.000
[2023-05-16 21:20:31.727302] Epoch: 140 / 5000, Frames: 141000, gov_Rewards: 0.449, house_Rewards: 214.607, years: 28.200
[2023-05-16 21:20:32.336531] Epoch: 141 / 5000, Frames: 142000, gov_Rewards: 0.471, house_Rewards: 216.958, years: 28.300
[2023-05-16 21:20:32.875468] Epoch: 142 / 5000, Frames: 143000, gov_Rewards: 0.364, house_Rewards: 188.704, years: 24.800
[2023-05-16 21:20:33.566899] Epoch: 143 / 5000, Frames: 144000, gov_Rewards: 0.547, house_Rewards: 247.271, years: 32.200
