income,saving,wageinc,asset
82468.51475349878,0.0,67980.80270220846,112891.89660180075
88040.71169630274,0.0,73552.99964501243,113990.06680220738
86926.27230774197,0.0,73552.99964501243,113990.06680220738
245176.66548337476,0.0,245176.66548337476,9087358.408364799
245176.66548337476,0.0,245176.66548337476,9187291.8966018
245176.66548337476,0.0,245176.66548337476,11800936.97356956
245176.66548337476,0.0,245176.66548337476,11821802.207377287
245176.66548337476,0.0,245176.66548337476,11832783.909381354
64637.48453652608,0.0,0.0,1003288.29509149
64637.48453652608,0.0,0.0,915434.6790589602
65751.92392508686,0.0,0.0,992306.5930874237
64637.48453652608,0.0,0.0,1040626.0819053152
65751.92392508686,0.0,0.0,1036233.4011036886
14487.712051290328,0.0,0.0,15484.199825733373
15602.151439851119,0.0,0.0,16582.370026139994
13373.27266272953,0.0,0.0,15484.199825733373
13373.27266272953,0.0,0.0,15484.199825733373
14487.712051290328,0.0,0.0,16582.370026139994
10475.730252471467,0.0,0.0,32.945106012198664
10587.174191327545,0.0,0.0,21.963404008132443
10587.174191327545,0.0,0.0,21.963404008132443
10475.730252471467,0.0,0.0,32.945106012198664
10475.730252471467,0.0,0.0,21.963404008132443
178310.3021697271,5490.8510020331105,66866.36331364766,726659.2216090618
178310.3021697271,5490.8510020331105,66866.36331364766,726659.2216090618
178310.3021697271,5490.8510020331105,66866.36331364766,726549.4045890212
178310.3021697271,5490.8510020331105,66866.36331364766,726549.4045890212
178310.3021697271,5490.8510020331105,66866.36331364766,725451.2343886145
341018.45289960306,0.0,246291.10487193553,3194906.564042986
341018.45289960306,0.0,246291.10487193553,3020297.502178333
342132.8922881638,0.0,246291.10487193553,2950014.6093523093
341018.45289960306,0.0,246291.10487193553,3101452.279988382
341018.45289960306,0.0,246291.10487193553,3054230.9613708975
319844.104516948,31846.935811792042,319844.104516948,593121.7252396166
313157.46818558325,36239.61661341853,313157.46818558325,643088.4693581179
304241.95307709684,32945.10601219867,305356.3924656577,688223.2645948301
319844.104516948,31846.935811792042,319844.104516948,638585.9715364508
319844.104516948,30748.76561138542,319844.104516948,635401.2779552715
105871.74191327546,146056.63665408074,105871.74191327546,608935.376125472
105871.74191327546,19547.429567237876,105871.74191327546,482316.35201858846
105871.74191327546,48319.488817891375,105871.74191327546,512735.66656985186
106986.18130183624,61497.53122277084,105871.74191327546,523058.46645367413
106986.18130183624,23281.20824862039,105871.74191327546,486050.13069997093
156021.51439851118,8785.361603252977,156021.51439851118,448931.97792622715
156021.51439851118,8785.361603252977,156021.51439851118,449041.7949462678
156021.51439851118,8785.361603252977,156021.51439851118,448931.97792622715
156021.51439851118,8785.361603252977,156021.51439851118,449041.7949462678
156021.51439851118,8785.361603252977,156021.51439851118,448931.97792622715
171623.66583836236,4601.333139703746,158250.3931756328,719070.8655242521
171623.66583836236,4392.680801626489,158250.3931756328,717895.8234098171
171623.66583836236,1098.1702004066221,158250.3931756328,717983.6770258496
171623.66583836236,4612.314841707813,158250.3931756328,717983.6770258496
171623.66583836236,4557.406331687482,158250.3931756328,719026.9387162358
36776.499822506215,0.0,36776.499822506215,34592.3613128086
36776.499822506215,0.0,36776.499822506215,34592.3613128086
36776.499822506215,0.0,36776.499822506215,35690.53151321522
36776.499822506215,0.0,36776.499822506215,34592.3613128086
36776.499822506215,0.0,36776.499822506215,34592.3613128086
1571359.53787072,0.0,0.0,10108986.145803079
1571359.53787072,0.0,0.0,10159501.975021783
1582503.9317563279,0.0,0.0,10157305.63462097
1582503.9317563279,0.0,0.0,10256140.952657565
1571359.53787072,0.0,0.0,10174876.357827475
12258.833274168737,0.0,0.0,16587.860877142026
12258.833274168737,0.0,0.0,17691.521928550683
12258.833274168737,0.0,0.0,16593.35172814406
12258.833274168737,0.0,0.0,16593.35172814406
12258.833274168737,0.0,0.0,17691.521928550683
836943.9808091567,0.0,835829.5414205957,1688985.7682253849
835829.5414205957,0.0,835829.5414205957,1976706.3607319198
835829.5414205957,0.0,835829.5414205957,1772446.7034562882
835829.5414205957,0.0,835829.5414205957,2019534.998547778
835829.5414205957,0.0,835829.5414205957,2124959.3377868137
23403.227159776678,0.0,23403.227159776678,18668.893406912575
25632.10593689827,0.0,25632.10593689827,18668.893406912575
17831.030216972707,0.0,16716.590828411914,18668.893406912575
18945.4696055335,0.0,18945.4696055335,18668.893406912575
15602.151439851119,0.0,16716.590828411914,18668.893406912575
41234.25737674939,0.0,34547.62104538462,236545.8611675864
40119.817988188595,0.0,34547.62104538462,236545.8611675864
41234.25737674939,0.0,34547.62104538462,236655.67818762708
40119.817988188595,0.0,34547.62104538462,236655.67818762708
41234.25737674939,0.0,34547.62104538462,236765.49520766773
68538.02239648884,3404.3276212605288,64637.48453652608,294309.61370897474
68538.02239648884,3404.3276212605288,64637.48453652608,294309.61370897474
69652.46178504964,3404.3276212605288,65751.92392508686,294089.9796688934
68538.02239648884,3404.3276212605288,64637.48453652608,294089.9796688934
68538.02239648884,3404.3276212605288,64637.48453652608,294089.9796688934
79125.1965878164,20865.23380772582,69095.24209076924,588289.7763578275
80239.63597637719,20865.23380772582,69095.24209076924,588289.7763578275
79125.1965878164,20865.23380772582,69095.24209076924,588399.5933778682
79125.1965878164,20865.23380772582,69095.24209076924,588289.7763578275
80239.63597637719,20865.23380772582,69095.24209076924,588179.9593377868
139304.9235700993,0.0,133732.7266272953,1008120.2439732791
139304.9235700993,0.0,133732.7266272953,1008120.2439732791
139304.9235700993,0.0,133732.7266272953,1009218.4141736857
139304.9235700993,0.0,133732.7266272953,1009218.4141736857
139304.9235700993,0.0,133732.7266272953,1009218.4141736857
83582.95414205958,66.98838222480396,45692.01493099256,243805.8643624746
92498.46925054594,66.98838222480396,45692.01493099256,228431.4815567819
173852.54461548393,66.98838222480396,45692.01493099256,239413.1835608481
65751.92392508686,77.97008422887018,45692.01493099256,223830.14841707813
160479.27195275438,77.97008422887018,45692.01493099256,240412.5184432181
133732.7266272953,5710.485042114435,46806.454319553355,709527.7664827185
133732.7266272953,7247.923322683706,46806.454319553355,704476.1835608481
133732.7266272953,7357.740342724368,46806.454319553355,714689.1664246296
133732.7266272953,7687.191402846355,46806.454319553355,698655.881498693
133732.7266272953,6698.838222480395,46806.454319553355,705135.0856810921
37890.939211067,0.0,0.0,764106.8254429277
37890.939211067,0.0,0.0,764106.8254429277
37890.939211067,0.0,0.0,763997.0084228871
36776.499822506215,0.0,0.0,763997.0084228871
36776.499822506215,0.0,0.0,764106.8254429277
71324.12086789083,109.81702004066221,66866.36331364766,197560.81905315132
70209.68147933004,109.81702004066221,66866.36331364766,197341.18501307
70209.68147933004,109.81702004066221,66866.36331364766,197341.18501307
71324.12086789083,109.81702004066221,66866.36331364766,197560.81905315132
71324.12086789083,109.81702004066221,66866.36331364766,197560.81905315132
63523.04514796528,126289.57304676155,81354.07536493798,528823.8600058089
73552.99964501243,126289.57304676155,80239.63597637719,528823.8600058089
73552.99964501243,122995.06244554168,64637.48453652608,525485.4225965728
56836.40881660051,126289.57304676155,57950.84820516131,528878.7685158292
57950.84820516131,126289.57304676155,67980.80270220846,528900.7319198373
34547.62104538462,0.0,35662.060433945415,11970.055184432182
45692.01493099256,0.0,45692.01493099256,11970.055184432182
55721.96942803971,0.0,55721.96942803971,11970.055184432182
37890.939211067,0.0,39005.378599627795,11970.055184432182
30089.863491141445,0.0,30089.863491141445,11970.055184432182
108100.62069039705,2525.791460935231,108100.62069039705,620740.7057798431
108100.62069039705,2525.791460935231,108100.62069039705,621838.8759802498
108100.62069039705,2525.791460935231,108100.62069039705,621838.8759802498
108100.62069039705,2525.791460935231,108100.62069039705,621838.8759802498
108100.62069039705,2525.791460935231,108100.62069039705,621838.8759802498
16716.590828411914,0.0,0.0,389191.5190241069
16716.590828411914,0.0,0.0,390289.6892245135
16716.590828411914,0.0,0.0,390289.6892245135
16716.590828411914,0.0,0.0,390289.6892245135
16716.590828411914,0.0,0.0,390289.6892245135
173852.54461548393,0.0,171623.66583836236,1052705.954109788
173852.54461548393,0.0,170509.22644980153,1060612.7795527156
172738.1052269231,0.0,171623.66583836236,1016576.1545164101
172738.1052269231,0.0,171623.66583836236,1014489.6311356375
172738.1052269231,0.0,171623.66583836236,1023165.1757188499
392282.6647733996,93344.46703456288,390053.785996278,1243677.7519604997
392282.6647733996,93344.46703456288,390053.785996278,1244666.1051408655
392282.6647733996,93344.46703456288,390053.785996278,1244775.9221609063
393397.10416196036,93344.46703456288,390053.785996278,1244885.739180947
392282.6647733996,93344.46703456288,390053.785996278,1244666.1051408655
57950.84820516131,3294.510601219866,57950.84820516131,40412.6633749637
57950.84820516131,3294.510601219866,57950.84820516131,40412.6633749637
57950.84820516131,3294.510601219866,57950.84820516131,40412.6633749637
57950.84820516131,3294.510601219866,57950.84820516131,40412.6633749637
57950.84820516131,3294.510601219866,57950.84820516131,40412.6633749637
17831.030216972707,112013.36044147545,0.0,925757.4789427825
18945.4696055335,112013.36044147545,0.0,925757.4789427825
17831.030216972707,112013.36044147545,0.0,1008120.2439732791
17831.030216972707,112013.36044147545,0.0,925757.4789427825
18945.4696055335,112013.36044147545,0.0,925757.4789427825
73552.99964501243,0.0,0.0,116515.85826314261
73552.99964501243,0.0,0.0,123983.41562590764
73552.99964501243,0.0,0.0,125081.58582631426
73552.99964501243,0.0,0.0,118492.56462387452
73552.99964501243,0.0,0.0,117504.21144350857
222887.87771215884,0.0,0.0,4482730.758059831
221773.43832359806,0.0,0.0,4536541.097879756
221773.43832359806,0.0,0.0,4566191.693290735
221773.43832359806,0.0,0.0,4483828.928260238
222887.87771215884,0.0,0.0,4461865.5242521055
197255.7717752606,165823.70026139994,197255.7717752606,754739.4336334591
197255.7717752606,165823.70026139994,197255.7717752606,753641.2634330526
197255.7717752606,165823.70026139994,197255.7717752606,754959.0676735406
198370.21116382143,165823.70026139994,197255.7717752606,753751.0804530933
198370.21116382143,165823.70026139994,197255.7717752606,753860.8974731339
860347.2079689333,345923.61312808597,757818.7842213401,5862361.980830671
1303894.0846161293,483194.88817891374,1046458.5858585859,5635040.7493465
923870.2531168985,574343.0148126634,780107.571992556,5726188.87598025
880407.1169630275,585324.7168167296,628543.8151482879,5737170.577984316
724385.6025645162,499667.44118501304,673121.3906907198,5651513.3023526
18945.4696055335,0.0,0.0,5820.302062155098
20059.908994094298,0.0,0.0,5820.302062155098
18945.4696055335,0.0,0.0,5820.302062155098
20059.908994094298,0.0,0.0,5820.302062155098
20059.908994094298,0.0,0.0,5820.302062155098
53493.09065091812,0.0,53493.09065091812,15923.467905896021
53493.09065091812,0.0,53493.09065091812,14825.297705489398
53493.09065091812,0.0,53493.09065091812,14825.297705489398
53493.09065091812,0.0,53493.09065091812,14825.297705489398
53493.09065091812,0.0,53493.09065091812,15923.467905896021
112558.37824464023,49417.65901829799,111443.93885607942,1074010.4559976764
113672.81763320102,49417.65901829799,111443.93885607942,1074010.4559976764
112558.37824464023,49417.65901829799,111443.93885607942,1075108.6261980832
112558.37824464023,49417.65901829799,111443.93885607942,1075108.6261980832
113672.81763320102,49417.65901829799,111443.93885607942,1074010.4559976764
143762.68112434246,0.0,94727.34802766751,2326803.020621551
160479.27195275438,0.0,89155.15108486355,2633082.689514958
149334.87806714646,0.0,106986.18130183624,2405102.555910543
161593.71134131518,0.0,92498.46925054594,2322410.3398199244
143762.68112434246,0.0,88040.71169630274,2422343.8280569273
30089.863491141445,0.0,30089.863491141445,9114.812663374963
30089.863491141445,0.0,30089.863491141445,9004.995643334301
30089.863491141445,0.0,30089.863491141445,9004.995643334301
30089.863491141445,0.0,30089.863491141445,9004.995643334301
30089.863491141445,0.0,30089.863491141445,9004.995643334301
61294.16637084369,0.0,61294.16637084369,253787.13331397038
61294.16637084369,0.0,61294.16637084369,253896.95033401102
61294.16637084369,0.0,61294.16637084369,254995.12053441766
61294.16637084369,0.0,61294.16637084369,253787.13331397038
61294.16637084369,0.0,61294.16637084369,253787.13331397038
78010.75719925559,1976.7063607319199,24517.666548337475,242915.24832994482
81354.07536493798,17570.723206505954,25632.10593689827,248406.09933197792
85811.83291918118,1647.255300609933,24517.666548337475,248735.55039209992
83582.95414205958,12079.872204472844,25632.10593689827,242058.67557362764
88040.71169630274,2086.523380772582,27860.984714019854,228825.72465872785
7801.0757199255595,0.0,0.0,13179.140575079873
7801.0757199255595,0.0,0.0,13179.140575079873
7801.0757199255595,0.0,0.0,13179.140575079873
7801.0757199255595,0.0,0.0,13179.140575079873
7801.0757199255595,0.0,0.0,14277.310775486494
361078.36189369735,207554.16787685157,0.0,4968451.43769968
359963.9225051366,154841.99825733373,0.0,4787363.171652628
339904.0135110423,142762.12605286087,0.0,5099243.508568109
328759.61962543434,202063.31687481847,0.0,5110225.210572176
386710.4678305956,307487.6561138542,0.0,4910248.41707813
18945.4696055335,0.0,0.0,3514.144641301191
21174.34838265509,0.0,0.0,3514.144641301191
16716.590828411914,0.0,0.0,3514.144641301191
18945.4696055335,0.0,0.0,3514.144641301191
18945.4696055335,0.0,0.0,3514.144641301191
7355.299964501242,0.0,2897.542410258065,1757.0723206505954
7355.299964501242,0.0,2897.542410258065,1757.0723206505954
7355.299964501242,0.0,2897.542410258065,1757.0723206505954
7355.299964501242,0.0,2897.542410258065,1757.0723206505954
7355.299964501242,0.0,2897.542410258065,1757.0723206505954
84697.39353062036,5490.8510020331105,71324.12086789083,23171.391228579727
84697.39353062036,5490.8510020331105,71324.12086789083,23281.20824862039
84697.39353062036,5490.8510020331105,71324.12086789083,23171.391228579727
84697.39353062036,5490.8510020331105,71324.12086789083,23171.391228579727
84697.39353062036,5490.8510020331105,71324.12086789083,23281.20824862039
80239.63597637719,0.0,40119.817988188595,990867.990124891
78010.75719925559,0.0,43463.13615387098,990824.0633168748
79125.1965878164,0.0,43463.13615387098,990955.8437409236
79125.1965878164,0.0,43463.13615387098,989703.92971246
80239.63597637719,0.0,40119.817988188595,990878.9718268951
63523.04514796528,0.0,51264.21187379654,191872.29741504503
62408.605759404476,0.0,50149.77248523574,191619.7182689515
62408.605759404476,0.0,50149.77248523574,213308.57972698228
63523.04514796528,0.0,51264.21187379654,191927.20592506535
65751.92392508686,0.0,53493.09065091812,193168.13825152483
14487.712051290328,0.0,0.0,213594.10397908802
14487.712051290328,0.0,0.0,213594.10397908802
13373.27266272953,0.0,0.0,213594.10397908802
13373.27266272953,0.0,0.0,214692.27417949462
14487.712051290328,0.0,0.0,214692.27417949462
73552.99964501243,0.0,0.0,915873.9471391229
73552.99964501243,0.0,0.0,915764.1301190822
77453.5375049752,0.0,0.0,992745.8611675864
73552.99964501243,0.0,0.0,915764.1301190822
109203.91568507224,0.0,0.0,1110140.2555910542
142648.24173578166,1098.1702004066221,125931.65090736977,1156812.4891083357
143762.68112434246,1098.1702004066221,125931.65090736977,1158789.1954690677
142648.24173578166,1098.1702004066221,125931.65090736977,1157800.8422887018
142648.24173578166,1098.1702004066221,125931.65090736977,1157691.025268661
142648.24173578166,1098.1702004066221,125931.65090736977,1161424.8039500436
112558.37824464023,1098.1702004066221,100299.54497047148,249943.5376125472
113672.81763320102,1098.1702004066221,100299.54497047148,248845.36741214056
112558.37824464023,1098.1702004066221,100299.54497047148,248845.36741214056
112558.37824464023,1098.1702004066221,100299.54497047148,249943.5376125472
113672.81763320102,1098.1702004066221,100299.54497047148,248845.36741214056
46806.454319553355,0.0,44577.575542431776,52789.041533546326
27860.984714019854,0.0,16716.590828411914,53425.980249782166
32318.74226826304,0.0,37890.939211067,52832.96834156259
46806.454319553355,0.0,40119.817988188595,52811.004937554455
13373.27266272953,0.0,23403.227159776678,55237.9610804531
156021.51439851118,0.0,102528.42374759309,268941.8820795818
156021.51439851118,0.0,102528.42374759309,257850.36305547488
156021.51439851118,0.0,102528.42374759309,263451.0310775486
156021.51439851118,0.0,102528.42374759309,282119.9244844612
156021.51439851118,0.0,102528.42374759309,279923.584083648
22288.787771215888,0.0,22288.787771215888,12738.774324716816
22288.787771215888,0.0,22288.787771215888,12738.774324716816
22288.787771215888,0.0,22288.787771215888,12738.774324716816
22288.787771215888,0.0,22288.787771215888,12738.774324716816
22288.787771215888,0.0,22288.787771215888,12738.774324716816
111443.93885607942,5490.8510020331105,0.0,2553135.8989253556
109215.06007895785,5490.8510020331105,0.0,2552257.3627650305
113672.81763320102,5490.8510020331105,0.0,2553684.984025559
113672.81763320102,5490.8510020331105,0.0,2553465.349985478
106986.18130183624,5490.8510020331105,0.0,2554563.5201858846
21174.34838265509,0.0,0.0,83131.48417078129
20059.908994094298,0.0,0.0,83131.48417078129
20059.908994094298,0.0,0.0,83131.48417078129
20059.908994094298,0.0,0.0,83131.48417078129
21174.34838265509,0.0,0.0,83131.48417078129
22288.787771215888,0.0,15602.151439851119,12958.40836479814
22288.787771215888,0.0,14487.712051290328,12958.40836479814
22288.787771215888,0.0,15602.151439851119,12958.40836479814
23403.227159776678,0.0,14487.712051290328,12958.40836479814
22288.787771215888,0.0,15602.151439851119,12958.40836479814
133732.7266272953,0.0,133732.7266272953,313395.8117920418
133732.7266272953,0.0,133732.7266272953,303951.5480685449
133732.7266272953,0.0,133732.7266272953,320533.9180946849
133732.7266272953,0.0,133732.7266272953,473948.29509148997
133732.7266272953,0.0,133732.7266272953,293958.1992448446
44577.575542431776,1.098170200406622,32318.74226826304,34.043276212605285
44577.575542431776,1.098170200406622,32318.74226826304,34.043276212605285
44577.575542431776,1.098170200406622,33433.18165682383,34.043276212605285
44577.575542431776,1.098170200406622,32318.74226826304,34.043276212605285
44577.575542431776,1.098170200406622,32318.74226826304,23.061574208539064
27860.984714019854,0.0,0.0,16472.553006099333
28975.424102580655,0.0,0.0,16472.553006099333
28975.424102580655,0.0,0.0,17570.723206505954
28975.424102580655,0.0,0.0,16472.553006099333
30089.863491141445,0.0,0.0,16472.553006099333
78010.75719925559,219.63404008132443,72438.56025645163,221500.92942201567
78010.75719925559,4831.948881789137,70209.68147933004,222269.6485623003
79125.1965878164,16472.553006099333,75781.878422134,227211.41446413012
76896.3178106948,5930.11908219576,70209.68147933004,204479.29131571305
78010.75719925559,1427.6212605286087,70209.68147933004,218535.8698809178
26746.54532545906,21.963404008132443,26746.54532545906,5194.345047923322
26746.54532545906,21.963404008132443,26746.54532545906,5304.162067963985
26746.54532545906,10.981702004066221,26746.54532545906,5293.180365959919
26746.54532545906,21.963404008132443,26746.54532545906,5095.509729886727
26746.54532545906,21.963404008132443,26746.54532545906,5424.960790008713
71324.12086789083,17570.723206505954,71324.12086789083,747085.1873366251
71324.12086789083,17570.723206505954,71324.12086789083,744888.8469358118
71324.12086789083,17570.723206505954,71324.12086789083,744888.8469358118
71324.12086789083,17570.723206505954,71324.12086789083,744888.8469358118
71324.12086789083,17570.723206505954,71324.12086789083,744779.0299157711
24517.666548337475,329.45106012198664,13373.27266272953,110333.16003485332
25632.10593689827,329.45106012198664,13373.27266272953,98176.41591635202
26746.54532545906,329.45106012198664,13373.27266272953,99933.48823700262
25632.10593689827,329.45106012198664,13373.27266272953,92454.94917223352
35662.060433945415,329.45106012198664,13373.27266272953,98725.50101655532
13373.27266272953,54.90851002033111,0.0,4480.534417659018
13373.27266272953,54.90851002033111,0.0,4436.607609642753
14487.712051290328,54.90851002033111,0.0,4480.534417659018
14487.712051290328,54.90851002033111,0.0,4502.497821667151
13373.27266272953,54.90851002033111,0.0,4491.516119663084
4011981.7988188597,0.0,0.0,24373777.78100494
4011981.7988188597,0.0,0.0,22153167.81876271
4011981.7988188597,0.0,0.0,27817639.529480103
4011981.7988188597,0.0,0.0,37731920.09875109
4011981.7988188597,0.0,0.0,22615497.473133896
582851.8002172954,0.0,541617.542840546,11448424.339239035
601797.2698228289,0.0,538274.2246748636,9699039.209991287
558334.133668958,0.0,518214.31568076933,9079671.216961952
601797.2698228289,0.0,538274.2246748636,11445129.828637816
646374.8453652607,0.0,468064.5431955336,11823998.5477781
157135.95378707198,5052.6810920708685,157135.95378707198,988189.5530060993
157135.95378707198,7688.289573046762,157135.95378707198,987640.467905896
157135.95378707198,4503.595991867557,157135.95378707198,988519.0040662213
157135.95378707198,7578.4725530061,157135.95378707198,983687.0551844322
157135.95378707198,60400.459192564624,157135.95378707198,1033489.0737728724
18945.4696055335,0.0,0.0,196232.0331106593
18945.4696055335,0.0,0.0,139599.3958756898
17831.030216972707,0.0,0.0,176157.48184722627
20059.908994094298,0.0,0.0,140653.63926808015
18945.4696055335,0.0,0.0,130759.1257624165
212857.92321511172,109.81702004066221,23403.227159776678,922792.4194016845
212857.92321511172,109.81702004066221,23403.227159776678,1049664.0226546617
212857.92321511172,109.81702004066221,23403.227159776678,1086924.9375544584
212857.92321511172,109.81702004066221,23403.227159776678,930655.3180365959
212857.92321511172,109.81702004066221,23403.227159776678,1013885.6375254139
13373.27266272953,0.0,0.0,0.0
13373.27266272953,0.0,0.0,0.0
13373.27266272953,0.0,0.0,0.0
13373.27266272953,0.0,0.0,0.0
14487.712051290328,0.0,0.0,0.0
37890.939211067,54.90851002033111,37890.939211067,12255.579436537902
37890.939211067,54.90851002033111,37890.939211067,5996.009294220157
37890.939211067,54.90851002033111,37890.939211067,8186.858844031368
37890.939211067,54.90851002033111,37890.939211067,6105.826314260819
37890.939211067,54.90851002033111,37890.939211067,12250.08858553587
74667.43903357323,2152.413592796979,83582.95414205958,466865.09729886724
74667.43903357323,2141.4318907929132,83582.95414205958,465272.7505082777
74667.43903357323,2031.614870752251,82468.51475349878,442617.49927388906
74667.43903357323,2141.4318907929132,83582.95414205958,467194.54835898924
74667.43903357323,2031.614870752251,83582.95414205958,456289.7182689515
61294.16637084369,6039.936102236422,61294.16637084369,17460.90618646529
61294.16637084369,6039.936102236422,61294.16637084369,16252.918966018007
61294.16637084369,5600.668022073773,61294.16637084369,17460.90618646529
61294.16637084369,3843.5957014231776,61294.16637084369,14276.212605286088
61294.16637084369,5490.8510020331105,61294.16637084369,15374.38280569271
52991592.92606577,93344.46703456288,380023.8314992309,151941730.75805983
38280992.99706329,99933.48823700262,380023.8314992309,143316702.00406623
48857022.79450523,83460.93523090328,380023.8314992309,126135829.21870461
24417367.003367003,88951.7862329364,380023.8314992309,57501399.680511184
36832221.79193425,88951.7862329364,380023.8314992309,59559260.81905315
71324.12086789083,3294.510601219866,71324.12086789083,30803.67412140575
71324.12086789083,3294.510601219866,71324.12086789083,30693.857101365087
71324.12086789083,3294.510601219866,71324.12086789083,30693.857101365087
71324.12086789083,3294.510601219866,71324.12086789083,30693.857101365087
71324.12086789083,3294.510601219866,71324.12086789083,30803.67412140575
18945.4696055335,549.0851002033111,2563.2105936898265,57324.48446122568
18945.4696055335,549.0851002033111,2563.2105936898265,137490.9090909091
18945.4696055335,549.0851002033111,2563.2105936898265,171534.1853035144
18945.4696055335,549.0851002033111,2563.2105936898265,57214.66744118501
18945.4696055335,549.0851002033111,2563.2105936898265,82472.58205053733
5650207.700003227,0.0,2786098.4714019857,39072895.73046762
5661352.093888835,0.0,2786098.4714019857,37216988.091780424
5650207.700003227,0.0,2786098.4714019857,34559416.2067964
5650207.700003227,0.0,2786098.4714019857,43300851.00203311
5839662.396058562,0.0,2786098.4714019857,50669573.04676154
104757.30252471467,54.90851002033111,78010.75719925559,490442.81150159746
104757.30252471467,54.90851002033111,78010.75719925559,481767.2669183851
104757.30252471467,54.90851002033111,78010.75719925559,481657.44989834446
104757.30252471467,54.90851002033111,78010.75719925559,481986.90095846646
104757.30252471467,54.90851002033111,78010.75719925559,483304.7051989544
47920.893708114156,197.670636073192,47920.893708114156,9971.38541969213
47920.893708114156,186.68893406912576,47920.893708114156,9850.5866976474
47920.893708114156,197.670636073192,47920.893708114156,9971.38541969213
47920.893708114156,186.68893406912576,47920.893708114156,9850.5866976474
47920.893708114156,197.670636073192,47920.893708114156,9861.568399651467
18945.4696055335,0.0,0.0,6402.332268370607
16716.590828411914,0.0,0.0,6512.1492884112695
17831.030216972707,0.0,0.0,6512.1492884112695
16716.590828411914,0.0,0.0,6402.332268370607
17831.030216972707,0.0,0.0,6501.167586407203
15602.151439851119,0.0,0.0,131.78042404879466
15602.151439851119,0.0,0.0,131.78042404879466
15602.151439851119,0.0,0.0,131.78042404879466
15602.151439851119,0.0,0.0,131.78042404879466
15602.151439851119,0.0,0.0,131.78042404879466
62408.605759404476,54.90851002033111,61294.16637084369,294035.0711588731
57950.84820516131,54.90851002033111,57950.84820516131,311605.794365379
69095.24209076924,54.90851002033111,69095.24209076924,292936.90095846646
59065.28759372209,54.90851002033111,59065.28759372209,303918.60296253266
59065.28759372209,54.90851002033111,60179.72698228289,292936.90095846646
94727.34802766751,10981.702004066221,94727.34802766751,217437.69968051117
94727.34802766751,10981.702004066221,94727.34802766751,217437.69968051117
94727.34802766751,10981.702004066221,94727.34802766751,217437.69968051117
94727.34802766751,10981.702004066221,94727.34802766751,218535.8698809178
94727.34802766751,10981.702004066221,94727.34802766751,217437.69968051117
436860.2403158314,182296.25326749927,431288.04337302735,2069501.7426662794
436860.2403158314,182296.25326749927,431288.04337302735,2055335.347081034
435745.80092727055,182296.25326749927,432402.4827615882,2069611.5596863201
436860.2403158314,182296.25326749927,431288.04337302735,2070599.912866686
436860.2403158314,182296.25326749927,431288.04337302735,2072796.2532674994
0.0,0.0,0.0,809351.4376996806
0.0,0.0,0.0,1150882.37002614
0.0,0.0,0.0,886223.3517281441
0.0,0.0,0.0,864259.9477200116
0.0,0.0,0.0,814842.2887017137
85811.83291918118,0.0,1114.4393885607942,773002.0040662213
85811.83291918118,0.0,1114.4393885607942,772562.7359860587
85811.83291918118,0.0,1114.4393885607942,773551.0891664246
85811.83291918118,0.0,1114.4393885607942,774539.4423467906
85811.83291918118,0.0,1114.4393885607942,774429.62532675
43463.13615387098,4392.680801626489,0.0,37359.75021783329
43463.13615387098,4392.680801626489,0.0,37447.60383386582
43463.13615387098,4392.680801626489,0.0,37447.60383386582
43463.13615387098,4392.680801626489,0.0,37370.73191983735
43463.13615387098,4392.680801626489,0.0,37381.713621841416
39005.378599627795,0.0,0.0,248625.73337205924
39005.378599627795,0.0,0.0,248735.55039209992
39005.378599627795,0.0,0.0,248735.55039209992
39005.378599627795,0.0,0.0,248735.55039209992
39005.378599627795,0.0,0.0,248625.73337205924
469178.98258409434,0.0,0.0,14644978.158582631
469178.98258409434,0.0,0.0,14644978.158582631
469178.98258409434,0.0,0.0,14641683.64798141
469178.98258409434,0.0,0.0,14642781.818181818
469178.98258409434,0.0,0.0,14633996.456578566
90269.59047342434,3876.5408074353763,50149.77248523574,288412.43973279116
90269.59047342434,3876.5408074353763,50149.77248523574,287314.2695323845
90269.59047342434,3876.5408074353763,50149.77248523574,261946.53790299158
90269.59047342434,3876.5408074353763,50149.77248523574,364405.8176009294
90269.59047342434,3876.5408074353763,50149.77248523574,328385.8350275922
60179.72698228289,0.0,50149.77248523574,172533.5201858844
61294.16637084369,0.0,43463.13615387098,172412.72146383967
75781.878422134,0.0,45692.01493099256,172412.72146383967
75781.878422134,0.0,47920.893708114156,172401.7397618356
75781.878422134,0.0,47920.893708114156,172412.72146383967
120359.45396456578,779.7008422887017,59065.28759372209,385139.27098460647
120359.45396456578,790.682544292768,59065.28759372209,385150.2526866105
120359.45396456578,779.7008422887017,59065.28759372209,395242.4368283474
120359.45396456578,779.7008422887017,59065.28759372209,385139.27098460647
120359.45396456578,779.7008422887017,59065.28759372209,384041.10078419984
12258.833274168737,0.0,0.0,17186.363636363636
11144.393885607944,0.0,0.0,17186.363636363636
11144.393885607944,0.0,0.0,17186.363636363636
11144.393885607944,0.0,0.0,17186.363636363636
11144.393885607944,0.0,0.0,17186.363636363636
15602.151439851119,0.0,12258.833274168737,10333.781585826315
15602.151439851119,0.0,11144.393885607944,10223.964565785653
15602.151439851119,0.0,11144.393885607944,10333.781585826315
