income,saving,wageinc,asset,foodhome,foodaway,fooddelv,rent
24517.66655,0,0,0,2855.242521,0,0,823.6276503
20059.90899,0,16716.59083,3997.339529,3426.291025,0,0,395.3412721
20059.90899,0,16716.59083,3898.504211,3426.291025,0,0,406.3229742
20059.90899,0,16716.59083,3898.504211,3426.291025,0,0,406.3229742
20059.90899,0,16716.59083,3898.504211,3426.291025,0,0,406.3229742
20059.90899,0,16716.59083,3887.522509,3426.291025,0,0,395.3412721
167165.9083,56006.68022,167165.9083,671421.2605,14276.21261,2855.242521,0,0
167165.9083,56006.68022,167165.9083,671421.2605,14276.21261,2855.242521,0,0
167165.9083,56006.68022,167165.9083,671421.2605,14276.21261,2855.242521,0,0
167165.9083,56006.68022,167165.9083,671531.0775,14276.21261,2855.242521,0,0
167165.9083,56006.68022,167165.9083,671311.4435,14276.21261,2855.242521,0,0
195807.0006,109817.02,0,4723010.398,8565.727563,6852.582051,0,0
190569.1354,109817.02,0,7042126.227,8565.727563,6852.582051,0,0
215086.802,109817.02,0,6979750.16,8565.727563,6852.582051,0,0
201713.5293,109817.02,0,4555429.625,8565.727563,6852.582051,0,0
236261.1504,109817.02,0,8291734.098,8565.727563,6852.582051,0,0
52378.65126,0,47920.89371,5490.851002,5710.485042,6589.021202,0,933.4446703
53493.09065,0,47920.89371,5490.851002,5710.485042,6589.021202,0,933.4446703
53493.09065,0,47920.89371,5490.851002,5710.485042,6589.021202,0,933.4446703
53493.09065,0,47920.89371,5490.851002,5710.485042,6589.021202,0,933.4446703
52378.65126,0,47920.89371,5490.851002,5710.485042,6589.021202,0,933.4446703
14019647.51,754442.9277,191683.5748,120513197.8,18844.60064,27410.3282,0,0
14019647.51,573244.8446,192798.0142,119897124.3,17702.50363,27410.3282,0,0
14019647.51,718203.3111,191683.5748,117022114.7,21128.79466,27981.37671,0,0
14019647.51,600699.0996,191683.5748,118263047.1,18273.55213,27981.37671,0,0
14030791.9,585324.7168,192798.0142,119165743,19986.69765,26839.2797,0,0
20475372,0,304241.9531,431934279.9,9136.776067,11420.97008,0,0
20475372,0,230688.9534,426971319.3,9707.824572,11420.97008,0,0
20475372,0,312043.0288,425840533.5,7994.679059,10849.92158,0,0
20475372,0,230688.9534,431080782.1,9136.776067,10278.87308,0,0
20475372,0,300898.6349,423910060.1,9136.776067,10849.92158,0,0
11032.94995,0,0,5600.668022,790.6825443,0,0,647.9204182
10921.50601,0,0,5600.668022,790.6825443,0,0,636.9387162
10921.50601,0,0,5490.851002,790.6825443,0,0,636.9387162
10921.50601,0,0,5490.851002,790.6825443,0,0,647.9204182
11032.94995,0,0,5600.668022,790.6825443,0,0,636.9387162
39005.3786,0,39005.3786,134416.0325,5710.485042,2855.242521,0,0
39005.3786,0,39005.3786,134416.0325,5710.485042,2855.242521,0,0
39005.3786,0,39005.3786,134416.0325,5710.485042,2855.242521,0,0
39005.3786,0,39005.3786,134416.0325,5710.485042,2855.242521,0,0
39005.3786,0,39005.3786,134416.0325,5710.485042,2855.242521,0,0
80239.63598,0,0,2246966.047,17131.45513,3953.412721,0,0
80239.63598,0,0,2246856.23,17131.45513,3953.412721,0,0
80239.63598,0,0,2246966.047,17131.45513,3953.412721,0,0
80239.63598,0,0,2246856.23,17131.45513,3953.412721,0,0
80239.63598,0,0,2246966.047,17131.45513,3953.412721,0,0
150449.3175,0,150449.3175,426529.3058,2855.242521,3997.339529,0,0
150449.3175,0,150449.3175,531843.8281,2855.242521,3997.339529,0,0
150449.3175,0,150449.3175,530745.6579,2855.242521,3997.339529,0,0
150449.3175,0,150449.3175,1024922.248,2855.242521,3997.339529,0,0
150449.3175,0,150449.3175,674496.1371,2855.242521,3997.339529,0,0
90269.59047,0,85811.83292,445088.3822,5710.485042,7994.679059,0,0
84697.39353,0,84697.39353,445527.6503,5710.485042,7994.679059,0,0
84697.39353,0,84697.39353,457936.9736,5710.485042,8565.727563,0,0
86926.27231,0,85811.83292,455740.6332,5710.485042,5710.485042,0,0
89155.15108,0,88040.7117,438609.178,5710.485042,7994.679059,0,0
70209.68148,0,70209.68148,102569.0967,2284.194017,1844.925937,395.3412721,0
70209.68148,0,70209.68148,102569.0967,2284.194017,1844.925937,395.3412721,0
70209.68148,0,70209.68148,102569.0967,2284.194017,1844.925937,395.3412721,0
70209.68148,0,70209.68148,102569.0967,2284.194017,1844.925937,395.3412721,0
70209.68148,0,70209.68148,102569.0967,2284.194017,1844.925937,395.3412721,0
22288.78777,0,0,34703.2765,6852.582051,0,0,0
23403.22716,0,0,34703.2765,6852.582051,0,0,0
23403.22716,0,0,34703.2765,7423.630555,0,0,0
23403.22716,0,0,34703.2765,7423.630555,0,0,0
23403.22716,0,0,34703.2765,6852.582051,0,0,0
30089.86349,384.3595701,30089.86349,10816.97647,5710.485042,2284.194017,0,658.9021202
30089.86349,384.3595701,30089.86349,9499.172234,5710.485042,2284.194017,0,658.9021202
30089.86349,384.3595701,30089.86349,9938.440314,5710.485042,2284.194017,0,658.9021202
30089.86349,384.3595701,30089.86349,9169.721173,5710.485042,2284.194017,0,658.9021202
30089.86349,384.3595701,30089.86349,8730.453093,5710.485042,2284.194017,0,658.9021202
27860.98471,0,0,17570.72321,2855.242521,527.1216962,0,439.2680802
27860.98471,0,0,18668.89341,2855.242521,527.1216962,0,439.2680802
27860.98471,0,0,17570.72321,2855.242521,527.1216962,0,439.2680802
27860.98471,0,0,17570.72321,2855.242521,527.1216962,0,439.2680802
27860.98471,0,0,18668.89341,2855.242521,527.1216962,0,439.2680802
15602.15144,0,0,205357.8275,5710.485042,1142.097008,0,0
15602.15144,0,0,205357.8275,5710.485042,571.0485042,0,0
15602.15144,0,0,205357.8275,5710.485042,571.0485042,0,0
15602.15144,0,0,205357.8275,5710.485042,571.0485042,0,0
15602.15144,0,0,205357.8275,5710.485042,571.0485042,0,0
49035.3331,0,0,1260369.939,5710.485042,2635.608481,0,0
50149.77249,0,0,1254242.149,5710.485042,2635.608481,0,0
49035.3331,0,0,1262346.645,5710.485042,2635.608481,0,0
50149.77249,0,0,1262236.828,5710.485042,2635.608481,0,0
50149.77249,0,0,1254242.149,5710.485042,2635.608481,0,0
50149.77249,0,16716.59083,117614.0285,2284.194017,1142.097008,0,0
50149.77249,0,16716.59083,117394.3944,1713.145513,1142.097008,0,0
50149.77249,0,16716.59083,117394.3944,4568.388034,1142.097008,0,0
50149.77249,0,16716.59083,118382.7476,2284.194017,1142.097008,0,0
50149.77249,0,16716.59083,116845.3093,4568.388034,1713.145513,0,0
79125.19659,43.92680802,61294.16637,196890.9352,5710.485042,658.9021202,0,0
80239.63598,43.92680802,61294.16637,195682.948,5710.485042,658.9021202,0,0
80239.63598,43.92680802,61294.16637,195792.765,5710.485042,658.9021202,0,0
79125.19659,43.92680802,61294.16637,195792.765,5710.485042,658.9021202,0,0
80239.63598,43.92680802,61294.16637,196781.1182,5710.485042,658.9021202,0,0
5572.196943,1.0981702,5572.196943,507366.7125,2855.242521,571.0485042,0,0
5572.196943,1.0981702,5572.196943,507366.7125,2855.242521,571.0485042,0,0
5572.196943,1.0981702,5572.196943,507366.7125,2855.242521,571.0485042,0,0
5572.196943,1.0981702,5572.196943,507377.6942,2855.242521,571.0485042,0,0
5572.196943,1.0981702,5572.196943,507366.7125,2855.242521,571.0485042,0,0
6998679.36,0,674235.8301,40149102.53,7994.679059,11420.97008,14847.26111,0
7032112.542,0,628543.8151,42053329.65,9136.776067,9707.824572,15418.30961,0
7477888.297,0,724385.6026,41191266.05,9707.824572,10278.87308,14847.26111,0
7399877.54,0,724385.6026,38658885.56,9136.776067,10278.87308,14847.26111,0
6552903.605,0,606255.0274,41562447.57,9136.776067,12563.06709,14847.26111,0
5037266.036,549085.1002,1031970.874,32269731.34,11420.97008,17131.45513,0,0
4780944.977,549085.1002,1270460.903,32281811.21,11420.97008,17131.45513,0,0
4714078.614,549085.1002,1046458.586,32241178.91,11420.97008,17131.45513,0,0
4067703.768,549085.1002,947273.4803,32340014.23,11420.97008,17131.45513,0,0
4067703.768,549085.1002,947273.4803,36599816.44,11420.97008,17131.45513,0,0
74667.43903,12079.8722,43463.13615,453928.6523,8565.727563,1976.706361,1142.097008,0
73552.99965,12079.8722,43463.13615,455795.5417,8565.727563,1976.706361,1142.097008,0
73552.99965,12079.8722,43463.13615,469632.4862,8565.727563,1976.706361,1142.097008,0
73552.99965,12079.8722,43463.13615,478417.8478,8565.727563,1976.706361,1142.097008,0
73552.99965,12079.8722,43463.13615,454697.3715,8565.727563,1976.706361,1142.097008,0
202827.9687,0,89155.15108,1596739.471,5271.216962,2635.608481,0,0
202827.9687,0,89155.15108,1596739.471,5271.216962,2635.608481,0,0
202827.9687,0,89155.15108,1596739.471,5271.216962,2635.608481,0,0
202827.9687,0,89155.15108,1596739.471,5271.216962,2635.608481,0,0
202827.9687,0,89155.15108,1596739.471,5271.216962,2635.608481,0,0
62408.60576,142.7621261,59065.28759,99527.16526,8565.727563,1317.80424,658.9021202,0
62408.60576,142.7621261,59065.28759,99527.16526,8565.727563,1317.80424,658.9021202,0
62408.60576,142.7621261,59065.28759,99417.34824,8565.727563,1317.80424,658.9021202,0
62408.60576,142.7621261,59065.28759,99527.16526,8565.727563,1317.80424,658.9021202,0
61294.16637,142.7621261,59065.28759,99417.34824,8565.727563,1317.80424,658.9021202,0
24517.66655,0,0,3953.412721,2855.242521,571.0485042,0,713.8106303
24517.66655,0,0,3953.412721,2855.242521,571.0485042,0,713.8106303
24517.66655,0,0,3953.412721,2855.242521,571.0485042,0,713.8106303
24517.66655,0,0,3953.412721,2855.242521,571.0485042,0,713.8106303
24517.66655,0,0,3953.412721,2855.242521,571.0485042,0,713.8106303
55721.96943,2196.340401,0,564130.0319,8565.727563,1976.706361,0,0
55721.96943,2196.340401,0,564130.0319,8565.727563,1976.706361,0,0
55721.96943,2196.340401,0,564239.849,8565.727563,1976.706361,0,0
55721.96943,2196.340401,0,564130.0319,8565.727563,1976.706361,0,0
55721.96943,2196.340401,0,564130.0319,8565.727563,1976.706361,0,0
35662.06043,0,22288.78777,4513.479524,5710.485042,0,0,988.3531804
35662.06043,0,22288.78777,4403.662504,5710.485042,0,0,988.3531804
35662.06043,0,22288.78777,4398.171653,5710.485042,0,0,988.3531804
35662.06043,0,22288.78777,4403.662504,5710.485042,0,0,988.3531804
35662.06043,0,22288.78777,4403.662504,5710.485042,0,0,988.3531804
109215.0601,14276.21261,94727.34803,228639.0357,14276.21261,3997.339529,0,0
109215.0601,14276.21261,94727.34803,228748.8527,14276.21261,3997.339529,0,0
109215.0601,14276.21261,94727.34803,228748.8527,14276.21261,4568.388034,0,0
111443.9389,14276.21261,94727.34803,228748.8527,14276.21261,3997.339529,0,0
111443.9389,14276.21261,94727.34803,229737.2059,14276.21261,3997.339529,0,0
78010.7572,5490.851002,78010.7572,70282.89283,4568.388034,2855.242521,0,1427.621261
78010.7572,5490.851002,78010.7572,69184.72263,4568.388034,2855.242521,0,1427.621261
78010.7572,5490.851002,78010.7572,69184.72263,3997.339529,2855.242521,0,1427.621261
78010.7572,5490.851002,78010.7572,70282.89283,4568.388034,2855.242521,0,1427.621261
78010.7572,5490.851002,78010.7572,70282.89283,3997.339529,2855.242521,0,1427.621261
21943311.56,0,199484.6506,20542371.77,11992.01859,16560.40662,0,0
17819885.82,0,232917.8322,19760474.59,11992.01859,15989.35812,0,0
14610300.38,0,222887.8777,18964301.19,11992.01859,15418.30961,0,0
21553257.77,0,234032.2716,18791888.47,10849.92158,15989.35812,0,0
14610300.38,0,206171.2869,19944967.18,10849.92158,15418.30961,0,0
13373.27266,0,0,658.9021202,3294.510601,0,0,252.5791461
13373.27266,0,0,658.9021202,3294.510601,0,0,252.5791461
13373.27266,0,0,658.9021202,3294.510601,0,0,252.5791461
13373.27266,0,0,658.9021202,3294.510601,0,0,263.5608481
13373.27266,0,0,658.9021202,3294.510601,0,0,252.5791461
93612.90864,241.5974441,93612.90864,234042.0331,9136.776067,922.4629683,0,0
93612.90864,241.5974441,93612.90864,244145.199,9136.776067,790.6825443,0,0
93612.90864,252.5791461,93612.90864,228671.9808,9136.776067,658.9021202,0,0
93612.90864,252.5791461,93612.90864,237457.3424,10849.92158,790.6825443,0,0
93612.90864,241.5974441,93612.90864,233053.6799,9136.776067,922.4629683,0,0
57950.84821,1207.98722,49035.3331,5622.631426,5710.485042,1713.145513,0,988.3531804
50149.77249,1207.98722,41234.25738,5633.613128,5710.485042,1713.145513,0,988.3531804
52378.65126,1207.98722,42348.69677,5622.631426,5710.485042,1713.145513,0,988.3531804
50149.77249,1207.98722,42348.69677,5633.613128,5710.485042,1713.145513,0,988.3531804
54607.53004,1207.98722,46806.45432,5622.631426,5710.485042,1713.145513,0,988.3531804
1927980.142,0,84697.39353,24138999.97,12563.06709,8565.727563,0,0
1950268.93,0,85811.83292,24051135.38,13705.1641,19986.69765,0,0
1827680.597,0,83582.95414,19207128.59,11420.97008,7994.679059,0,0
1972557.718,0,82468.51475,22408283.74,19415.64914,17131.45513,0,0
1916835.748,0,84697.39353,23038611.47,18844.60064,5710.485042,0,0
95841.78742,2415.974441,0,3327126.256,5710.485042,3953.412721,0,0
96956.2268,2415.974441,0,3328224.426,5710.485042,3953.412721,0,0
95841.78742,2415.974441,0,3317242.724,5710.485042,3953.412721,0,0
96956.2268,2415.974441,0,3327126.256,5710.485042,3953.412721,0,0
95841.78742,2415.974441,0,3328224.426,5710.485042,3953.412721,0,0
22288.78777,10981.702,0,11640.60412,2284.194017,1713.145513,1142.097008,1098.1702
23403.22716,10981.702,0,11640.60412,2284.194017,1713.145513,1142.097008,1098.1702
24517.66655,10981.702,0,11640.60412,2284.194017,1713.145513,1713.145513,1098.1702
23403.22716,10981.702,0,11640.60412,2284.194017,1713.145513,1713.145513,1098.1702
23403.22716,10981.702,0,11640.60412,2284.194017,1713.145513,1713.145513,1098.1702
57616.51639,43926.80802,0,1397641.214,11420.97008,1713.145513,0,0
65640.47999,41730.46762,0,1345807.581,12563.06709,1713.145513,0,0
63188.71333,31846.93581,0,1402802.614,11992.01859,1713.145513,0,0
79905.30416,40632.29742,0,1367002.265,10278.87308,1713.145513,0,0
71101.23299,41730.46762,0,1330213.564,10849.92158,1713.145513,0,0
144877.1205,7797.008423,144877.1205,272631.734,11420.97008,2855.242521,0,0
144877.1205,7797.008423,144877.1205,272631.734,11420.97008,2855.242521,0,0
144877.1205,7797.008423,144877.1205,272741.551,11420.97008,2855.242521,0,0
144877.1205,7797.008423,144877.1205,272741.551,11420.97008,2855.242521,0,0
144877.1205,7797.008423,144877.1205,272741.551,11420.97008,2855.242521,0,0
121473.8934,131780.424,47920.89371,6361809.788,2284.194017,0,0,0
122588.3327,131780.424,47920.89371,3404437.438,2284.194017,0,0,0
122588.3327,131780.424,47920.89371,3500307.697,2284.194017,0,0,0
121473.8934,131780.424,47920.89371,4068391.141,2284.194017,0,0,0
122588.3327,131780.424,47920.89371,6003147.401,2284.194017,0,0,0
21174.34838,0,21174.34838,131780.424,2635.608481,0,0,0
21174.34838,0,21174.34838,131780.424,2635.608481,0,0,0
21174.34838,0,21174.34838,130682.2538,2635.608481,0,0,0
21174.34838,0,21174.34838,131780.424,2635.608481,0,0,0
21174.34838,0,21174.34838,131780.424,2635.608481,0,0,0
183882.4991,23061.57421,183882.4991,474014.1853,5710.485042,1317.80424,0,0
183882.4991,4612.314842,183882.4991,438224.8185,5710.485042,1317.80424,0,0
183882.4991,32945.10601,183882.4991,475013.5202,5710.485042,1317.80424,0,0
183882.4991,42828.63782,183882.4991,489212.8609,5710.485042,1317.80424,0,0
183882.4991,6039.936102,183882.4991,547437.8449,5710.485042,1317.80424,0,0
50149.77249,0,50149.77249,1427.621261,5710.485042,0,0,988.3531804
50149.77249,0,50149.77249,1427.621261,5710.485042,0,0,669.8838222
50149.77249,0,50149.77249,1427.621261,5710.485042,0,0,669.8838222
50149.77249,0,50149.77249,1427.621261,5710.485042,0,0,680.8655243
50149.77249,0,50149.77249,1427.621261,5710.485042,0,0,669.8838222
1961413.324,0,1002995.45,37019866.54,11992.01859,59301.19082,0,0
2306889.534,0,1002995.45,35878098.98,12563.06709,59301.19082,0,0
2084001.657,0,947273.4803,43076275.2,11992.01859,57983.38658,0,0
2295745.14,0,1045344.146,34724690.82,11420.97008,59301.19082,0,0
2117434.838,0,1002995.45,34767080.19,10849.92158,57983.38658,0,0
52378.65126,285.5242521,39005.3786,17856.24746,8565.727563,1713.145513,0,1098.1702
52378.65126,280.0334011,39005.3786,17850.75661,8565.727563,1142.097008,0,1098.1702
52378.65126,285.5242521,39005.3786,17856.24746,8565.727563,1713.145513,0,1098.1702
52378.65126,280.0334011,39005.3786,17850.75661,8565.727563,1142.097008,0,1098.1702
52378.65126,285.5242521,39005.3786,17856.24746,8565.727563,1713.145513,0,1098.1702
33433.18166,0,33433.18166,87106.8603,3294.510601,131.780424,0,0
33433.18166,0,33433.18166,87106.8603,3294.510601,131.780424,0,0
33433.18166,0,33433.18166,87106.8603,3294.510601,131.780424,0,0
33433.18166,0,33433.18166,87106.8603,3294.510601,131.780424,0,0
33433.18166,0,33433.18166,87106.8603,3294.510601,131.780424,0,0
2808387.259,0,0,31869887.57,17131.45513,5930.119082,0,0
2875253.622,0,0,32190223.82,17131.45513,5930.119082,0,0
2908686.804,0,0,27966221.96,17131.45513,5930.119082,0,0
3142719.076,0,0,34319905.29,17131.45513,5930.119082,0,0
3432473.317,0,0,31656842.55,17131.45513,5930.119082,0,0
84697.39353,176805.4023,105871.7419,2260473.541,5710.485042,0,0,0
84697.39353,176805.4023,105871.7419,2259375.37,5710.485042,0,0,0
84697.39353,176805.4023,105871.7419,2258277.2,5710.485042,0,0,0
84697.39353,176805.4023,105871.7419,2257179.03,5710.485042,0,0,0
84697.39353,176805.4023,105871.7419,2258277.2,5710.485042,0,0,0
334331.8166,0,245176.6655,3481199.535,5710.485042,2855.242521,1142.097008,0
334331.8166,0,245176.6655,3481309.352,5710.485042,2855.242521,1142.097008,0
334331.8166,0,245176.6655,3481199.535,5710.485042,2855.242521,1142.097008,0
334331.8166,0,245176.6655,3481309.352,5710.485042,2855.242521,1142.097008,0
334331.8166,0,245176.6655,3481309.352,5710.485042,2855.242521,1142.097008,0
209514.605,0,0,2579052.716,11420.97008,3953.412721,0,0
209514.605,0,0,2353927.825,11420.97008,3953.412721,0,0
209514.605,0,0,2435192.419,11420.97008,3953.412721,0,0
209514.605,0,0,2524144.206,11420.97008,3953.412721,0,0
209514.605,0,0,2517555.184,11420.97008,3953.412721,0,0
59065.28759,0,59065.28759,61239.46123,6852.582051,1317.80424,395.3412721,988.3531804
59065.28759,0,59065.28759,53508.34301,6852.582051,1317.80424,395.3412721,988.3531804
59065.28759,0,59065.28759,32061.079,6852.582051,1317.80424,395.3412721,988.3531804
59065.28759,0,59065.28759,34257.4194,6852.582051,1317.80424,395.3412721,988.3531804
59065.28759,0,59065.28759,35388.53471,6852.582051,1317.80424,395.3412721,988.3531804
139304.9236,1372.712751,100299.545,534424.528,17131.45513,6589.021202,0,0
138190.4842,1702.163811,100299.545,534633.1804,17131.45513,6589.021202,0,0
139304.9236,1372.712751,100299.545,534270.7842,17131.45513,6589.021202,0,0
139304.9236,1372.712751,100299.545,534182.9306,17131.45513,6589.021202,0,0
144877.1205,1317.80424,100299.545,533941.3331,17131.45513,6589.021202,0,0
231803.3928,14276.21261,157135.9538,2135391.955,9707.824572,3294.510601,0,0
231803.3928,58203.02062,172738.1052,2369192.39,9707.824572,3294.510601,0,0
273037.6502,31846.93581,144877.1205,2784959.628,10278.87308,3294.510601,0,0
232917.8322,388752.2509,129274.9691,3130114.522,10278.87308,3294.510601,0,0
236261.1504,62595.70142,114787.257,1507897.502,9707.824572,3294.510601,0,0
100299.545,384.3595701,100299.545,440421.1589,11420.97008,1976.706361,1713.145513,0
100299.545,384.3595701,100299.545,440421.1589,11420.97008,1976.706361,1713.145513,0
100299.545,384.3595701,100299.545,440421.1589,11420.97008,1976.706361,1713.145513,0
100299.545,384.3595701,100299.545,440421.1589,11420.97008,1976.706361,1713.145513,0
100299.545,384.3595701,100299.545,440311.3419,11420.97008,1976.706361,1713.145513,0
130389.4085,0,22288.78777,1493840.924,17131.45513,13178.0424,0,0
130389.4085,0,22288.78777,1470779.349,17131.45513,13178.0424,0,0
130389.4085,0,22288.78777,1484945.745,17131.45513,13178.0424,0,0
130389.4085,0,22288.78777,1465068.864,17131.45513,13178.0424,0,0
130389.4085,0,22288.78777,1478356.724,17131.45513,13178.0424,0,0
97067.67074,0,0,821650.9439,2855.242521,658.9021202,922.4629683,318.4693581
106986.1813,0,0,824945.4545,2855.242521,658.9021202,922.4629683,318.4693581
96064.67529,0,0,830436.3055,2855.242521,658.9021202,922.4629683,307.4876561
106986.1813,0,0,824945.4545,2855.242521,658.9021202,922.4629683,307.4876561
111443.9389,0,0,819454.6035,2855.242521,658.9021202,922.4629683,318.4693581
4123.425738,0,1671.659083,3316.474005,7423.630555,1427.621261,0,1189.684384
4123.425738,0,1671.659083,3382.364217,6281.533546,1427.621261,0,1189.684384
4123.425738,0,1671.659083,3261.565495,6281.533546,1427.621261,0,1189.684384
4123.425738,0,1671.659083,3371.382515,7994.679059,1427.621261,0,1189.684384
4123.425738,0,1671.659083,3338.437409,6852.582051,1427.621261,0,1189.684384
24517.66655,65890.21202,0,692945.3965,1186.023816,395.3412721,0,0
24517.66655,65890.21202,0,825823.9907,1186.023816,395.3412721,0,0
24517.66655,60399.36102,0,676472.8435,1186.023816,395.3412721,0,0
24517.66655,58203.02062,0,844492.8841,1186.023816,395.3412721,0,0
25632.10594,60399.36102,0,742363.0555,1186.023816,395.3412721,0,0
103642.8631,7138.106303,100299.545,179221.3767,7423.630555,1713.145513,0,0
103642.8631,7138.106303,100299.545,178123.2065,7423.630555,1713.145513,0,0
103642.8631,7138.106303,100299.545,178123.2065,7423.630555,1713.145513,0,0
103642.8631,7138.106303,100299.545,179221.3767,7423.630555,1713.145513,0,0
103642.8631,7138.106303,100299.545,179221.3767,7423.630555,1713.145513,0,0
158250.3932,2196.340401,49035.3331,629361.3419,17131.45513,5930.119082,1317.80424,0
158250.3932,2196.340401,49035.3331,629361.3419,17131.45513,5930.119082,1317.80424,0
158250.3932,2196.340401,50149.77249,629361.3419,17131.45513,5930.119082,1317.80424,0
158250.3932,2196.340401,49035.3331,629361.3419,17131.45513,5930.119082,1317.80424,0
158250.3932,2196.340401,49035.3331,629361.3419,17131.45513,5930.119082,1317.80424,0
135961.6054,0,0,968586.1168,2855.242521,1317.80424,0,0
137076.0448,0,0,967487.9466,2855.242521,1317.80424,0,0
135961.6054,0,0,966389.7764,2855.242521,1317.80424,0,0
135961.6054,0,0,968586.1168,2855.242521,1317.80424,0,0
137076.0448,0,0,966389.7764,2855.242521,1317.80424,0,0
39005.3786,1098.1702,39005.3786,36898.51873,2855.242521,395.3412721,0,713.8106303
39005.3786,1098.1702,39005.3786,23720.47633,2855.242521,395.3412721,0,713.8106303
39005.3786,1098.1702,39005.3786,24818.64653,2855.242521,395.3412721,0,713.8106303
39005.3786,1098.1702,39005.3786,33604.00813,2855.242521,395.3412721,0,713.8106303
39005.3786,1098.1702,39005.3786,35800.34853,2855.242521,395.3412721,0,713.8106303
83582.95414,57104.85042,5683.640882,569401.2489,11420.97008,1317.80424,263.5608481,0
84697.39353,57104.85042,5795.084821,570499.4191,11420.97008,1317.80424,263.5608481,0
83582.95414,57104.85042,5795.084821,568303.0787,11420.97008,1317.80424,395.3412721,0
84697.39353,57104.85042,5683.640882,570499.4191,11420.97008,1317.80424,395.3412721,0
84697.39353,57104.85042,5683.640882,568303.0787,11420.97008,1317.80424,263.5608481,0
82468.51475,164.7255301,80239.63598,294595.138,5710.485042,1054.243392,0,0
82468.51475,164.7255301,80239.63598,293606.7848,5710.485042,1054.243392,0,0
83582.95414,164.7255301,80239.63598,293716.6018,5710.485042,922.4629683,0,0
82468.51475,164.7255301,80239.63598,294704.955,5710.485042,1054.243392,0,0
82468.51475,164.7255301,80239.63598,293496.9678,5710.485042,1054.243392,0,0
180539.1809,25257.91461,111443.9389,529318.0366,5710.485042,2284.194017,0,0
176081.4234,19437.61255,111443.9389,547657.4789,5710.485042,2284.194017,0,0
180539.1809,13891.85304,111443.9389,528933.677,5710.485042,2284.194017,0,0
180539.1809,19767.06361,111443.9389,538103.3982,5710.485042,2284.194017,0,0
180539.1809,16033.28493,111443.9389,544253.1513,5710.485042,2284.194017,0,0
1961413.324,2196.340401,0,18227868.25,4568.388034,2635.608481,0,0
1961413.324,2196.340401,0,13882298.95,4568.388034,2635.608481,0,0
1961413.324,2196.340401,0,14926658.81,4568.388034,2635.608481,0,0
1961413.324,2196.340401,0,16475188.61,4568.388034,2635.608481,0,0
1961413.324,2196.340401,0,18229954.78,4568.388034,2635.608481,0,0
36776.49982,0,35662.06043,17790.35725,2855.242521,1713.145513,0,658.9021202
35662.06043,0,35662.06043,17790.35725,2855.242521,1713.145513,0,658.9021202
35662.06043,0,35662.06043,17680.54023,2855.242521,1713.145513,0,658.9021202
36776.49982,0,35662.06043,17680.54023,2855.242521,1713.145513,0,658.9021202
35662.06043,0,35662.06043,17790.35725,2855.242521,1713.145513,0,658.9021202
132618.2872,0,55721.96943,465349.6224,11420.97008,3426.291025,0,0
101413.9844,0,55721.96943,498075.0944,11420.97008,3426.291025,0,0
140419.363,0,55721.96943,469303.0351,11420.97008,3426.291025,0,0
134847.166,0,55721.96943,471060.1075,11420.97008,3426.291025,0,0
120359.454,0,55721.96943,469083.4011,11420.97008,3426.291025,0,0
111443.9389,28552.42521,111443.9389,340839.0851,8565.727563,1142.097008,0,0
111443.9389,50515.82922,111443.9389,531184.9259,8565.727563,1142.097008,0,0
111443.9389,30748.76561,111443.9389,291344.5542,8565.727563,1142.097008,0,0
111443.9389,23061.57421,111443.9389,290905.2861,8565.727563,1142.097008,0,0
111443.9389,38435.95701,111443.9389,300129.9158,8565.727563,1142.097008,0,0
23403.22716,0,0,0,5710.485042,263.5608481,0,1076.206796
23403.22716,0,0,0,5710.485042,263.5608481,0,1065.225094
24517.66655,0,0,0,5710.485042,263.5608481,0,1076.206796
24517.66655,0,0,0,5710.485042,263.5608481,0,1065.225094
23403.22716,0,0,0,5710.485042,263.5608481,0,1065.225094
49035.3331,0,0,1092679.349,17131.45513,2855.242521,0,0
50149.77249,0,0,1092679.349,17131.45513,2855.242521,0,0
50149.77249,0,0,1488020.622,17131.45513,3426.291025,0,0
50149.77249,0,0,1301331.687,17131.45513,3426.291025,0,0
50149.77249,0,0,1268386.581,17131.45513,2855.242521,0,0
45692.01493,19767.06361,44577.57554,48539.12286,4568.388034,1142.097008,0,1866.889341
44577.57554,19767.06361,44577.57554,48429.30584,4568.388034,1142.097008,0,1866.889341
45692.01493,19767.06361,44577.57554,48429.30584,4568.388034,571.0485042,0,1866.889341
45692.01493,19767.06361,45692.01493,48539.12286,4568.388034,571.0485042,0,1866.889341
45692.01493,19767.06361,44577.57554,48429.30584,4568.388034,1142.097008,0,1866.889341
59065.28759,0,0,3591016.555,8565.727563,1317.80424,0,0
59065.28759,0,0,3592114.726,8565.727563,1317.80424,0,0
59065.28759,0,0,3591016.555,8565.727563,1317.80424,0,0
59065.28759,0,0,3591016.555,8565.727563,1317.80424,0,0
59065.28759,0,0,3591016.555,8565.727563,1317.80424,0,0
22288.78777,3294.510601,22288.78777,17351.08917,4568.388034,2855.242521,0,0
22288.78777,3294.510601,22288.78777,17241.27215,4568.388034,2855.242521,0,0
22288.78777,3294.510601,22288.78777,17241.27215,4568.388034,2855.242521,0,0
22288.78777,3294.510601,22288.78777,17241.27215,4568.388034,2855.242521,0,0
22288.78777,3294.510601,22288.78777,17241.27215,4568.388034,2855.242521,0,0
