WGT,EDUC,LF,FOODHOME,FOODAWAY,FOODDELV,RENT,INCOME,WAGEINC,INTDIVINC,KGINC,SAVING,LIQ,FIN,ASSET,NFIN,DEBT,NETWORTH,TPAY,PIRTOTAL,CONSUMPTION,CONS_P
7485.621353,8,1,3600,3600,6000,0,44317.38477,43236.47295,0,0,0,70000,70000,480500,410500,125000,355500,700,0.18954187,8400,0.016005567
7153.547973,8,1,3600,3600,6000,0,44317.38477,43236.47295,0,0,0,70000,70000,479100,409100,125000,354100,700,0.18954187,8400,0.016048378
7175.558536,8,1,3600,3600,6000,0,44317.38477,43236.47295,0,0,0,70000,70000,480900,410900,125000,355900,700,0.18954187,8400,0.015993378
7243.9363,8,1,3600,3600,6000,0,44317.38477,43236.47295,0,0,0,70000,70000,480200,410200,125000,355200,700,0.18954187,8400,0.016014722
7073.887432,8,1,3600,3600,6000,0,44317.38477,43236.47295,0,0,0,70000,70000,481900,411900,125000,356900,700,0.18954187,8400,0.015962985
3472.247623,12,1,12000,2400,480,0,175107.7154,175107.7154,864.7294589,0,4000,30400,879400,1567200,687800,283480,1283720,2950,0.202161281,35400,0.020317881
3484.313804,12,1,12000,2400,480,0,176188.6273,175107.7154,864.7294589,0,4000,30400,879400,1567200,687800,282480,1284720,3040,0.207050821,36480,0.020924767
3747.278674,12,1,12000,2400,480,0,176188.6273,175107.7154,864.7294589,0,4000,30400,879400,1568200,688800,282480,1285720,3040,0.207050821,36480,0.020912771
3579.229428,12,1,12000,2400,480,0,176188.6273,175107.7154,864.7294589,0,4000,30400,879400,1568200,688800,282490,1285710,3040,0.207050821,36480,0.020912771
3803.336606,12,1,12000,2400,480,0,176188.6273,175107.7154,864.7294589,0,4000,30400,879400,1567200,687800,284680,1282520,3095,0.210796807,37140,0.02130334
2827.511945,13,1,7800,7800,3120,1900,59450.1503,59450.1503,0,0,0,600,600,600,0,34850,-34250,1130.5,0.228191181,13566,0.225911175
2783.018533,13,1,7800,7800,3120,1900,59450.1503,59450.1503,0,0,0,5900,5900,5900,0,34850,-28950,1130.5,0.228191181,13566,0.207589423
2819.00448,13,1,7800,7800,3120,1900,59450.1503,59450.1503,0,0,0,250,250,250,0,34850,-34600,1130.5,0.228191181,13566,0.227235609
2837.222862,13,1,7800,7800,3120,1900,59450.1503,59450.1503,0,0,0,210,210,210,0,34850,-34640,1130.5,0.228191181,13566,0.227387962
2819.412474,13,1,7800,7800,3120,1900,59450.1503,59450.1503,0,0,0,700,700,700,0,34840,-34140,1127.2,0.227525077,13526.4,0.224877244
14684.59627,8,0,9600,2400,600,0,63773.7976,0,0,0,0,26800,26800,338800,312000,232000,106800,1230,0.231443015,14760,0.036664085
13632.87779,8,0,9600,2400,600,0,71340.18036,0,0,0,12000,21400,21400,332400,311000,232000,100400,1110,0.18671105,13320,0.032991514
14067.76909,8,0,9600,2400,600,0,73502.00401,0,0,0,15000,21800,21800,333800,312000,231000,102800,1230,0.200810851,14760,0.036238466
13991.74493,8,0,9600,2400,600,0,55126.50301,0,0,0,11000,21000,21000,333000,312000,228000,105000,1230,0.267747802,14760,0.038028838
13749.23399,8,0,9600,2400,600,0,56207.41483,0,0,0,64000,73900,73900,384900,311000,223000,161900,1210,0.258328906,14520,0.032917152
3605.6673,1,1,12000,6000,0,0,24860.97194,3242.735471,0,0,0,8000,8000,294900,286900,79000,215900,1800,0.868831679,21600,0.067550458
3354.907151,1,1,12000,6000,0,0,24860.97194,3242.735471,0,0,0,8000,8000,318900,310900,96000,222900,2190,1.057078543,26280,0.076448469
3417.588074,1,1,12000,6000,0,0,24860.97194,3242.735471,0,0,0,8000,8000,345000,337000,79000,266000,1800,0.868831679,21600,0.058400322
3467.469426,1,1,12000,6000,0,0,24860.97194,3242.735471,0,0,0,8000,8000,318200,310200,79000,239200,1800,0.868831679,21600,0.062962569
3360.836619,1,1,12000,6000,0,0,24860.97194,3242.735471,0,0,0,8000,8000,277900,269900,79000,198900,1800,0.868831679,21600,0.071343409
44.19860435,14,1,20000,13000,0,0,49681950.15,837706.6633,2923866.483,1729458.918,0,2760000,202423000,793665000,591242000,0,793665000,0,0,0,0
44.67932087,14,1,19000,10000,0,0,49356595.69,772851.9539,2877387.275,1621367.736,0,2760000,206096000,809434000,603338000,0,809434000,0,0,0,0
45.1340917,14,1,20000,11000,0,0,49465767.79,772851.9539,2869820.892,1675413.327,0,2760000,202901000,800779000,597878000,0,800779000,0,0,0,0
46.0726316,14,1,20000,12000,0,0,49554402.56,756638.2766,2978992.986,1729458.918,0,2760000,202334000,755385000,553051000,0,755385000,0,0,0,0
44.47358347,14,1,20000,13000,0,0,49598719.94,844192.1343,2924947.395,1675413.327,0,2760000,204398000,758621000,554223000,0,758621000,0,0,0,0
5607.450442,2,1,10400,0,0,570,22699.1483,22699.1483,0,0,0,2800,2800,8200,5400,0,8200,0,0,0,0
5459.088414,2,1,10400,0,0,570,22699.1483,22699.1483,0,0,0,2800,2800,8800,6000,0,8800,0,0,0,0
5573.709607,2,1,10400,0,0,570,21618.23647,22699.1483,0,0,0,2800,2800,15800,13000,0,15800,0,0,0,0
5511.203634,2,1,10400,0,0,570,22699.1483,22699.1483,0,0,0,2800,2800,9600,6800,0,9600,0,0,0,0
5486.145604,2,1,10400,0,0,580,22699.1483,22699.1483,0,0,0,2800,2800,7800,5000,0,7800,0,0,0,0
16896.00264,8,0,2400,1200,0,0,60531.06212,0,0,0,0,50200,50200,300200,250000,48000,252200,410,0.081280583,4920,0.01363897
15986.66382,8,0,2400,1200,0,0,60531.06212,0,0,0,0,50200,50200,300200,250000,48000,252200,410,0.081280583,4920,0.01363897
15869.21908,8,0,2400,1200,0,0,60531.06212,0,0,0,0,50200,50200,300200,250000,48000,252200,400,0.079298129,4800,0.013306312
16305.09549,8,0,2400,1200,0,0,60531.06212,0,0,0,0,50200,50200,300200,250000,48000,252200,400,0.079298129,4800,0.013306312
15780.51057,8,0,2400,1200,0,0,60531.06212,0,0,0,0,50200,50200,300200,250000,48000,252200,400,0.079298129,4800,0.013306312
15829.42481,6,0,3120,2400,0,0,22699.1483,10809.11824,0,0,0,0,26000,226000,200000,0,226000,0,0,0,0
15233.80045,6,0,3360,2400,0,0,23780.06012,10701.02705,0,0,0,0,26000,203000,177000,0,203000,0,0,0,0
15254.33415,6,0,2400,2400,0,0,22699.1483,10809.11824,0,0,0,0,26000,265000,239000,0,265000,0,0,0,0
15566.60975,6,0,2880,2400,0,0,23780.06012,10701.02705,0,0,0,0,26000,164000,138000,0,164000,0,0,0,0
15076.71757,6,0,3600,2400,0,0,23780.06012,10809.11824,0,0,0,0,26000,239000,213000,0,239000,0,0,0,0
9282.260673,12,0,15600,5200,2600,0,314545.3407,248609.7194,648.5470942,0,38000,144000,729000,1382000,653000,260000,1122000,1300,0.049595394,15600,0.009195157
9313.867248,12,0,15600,5200,2600,0,313464.4289,248609.7194,648.5470942,0,38000,115000,700000,1409000,709000,260000,1149000,1300,0.049766412,15600,0.009056791
10031.21687,12,0,15600,5200,2600,0,314545.3407,248609.7194,648.5470942,0,38000,133000,718000,1370000,652000,260000,1110000,1300,0.049595394,15600,0.009260659
9565.28481,12,0,15600,5200,2600,0,314545.3407,248609.7194,648.5470942,0,38000,118000,703000,1398000,695000,260000,1138000,1300,0.049595394,15600,0.009109248
10186.94321,12,0,15600,5200,2600,0,314545.3407,248609.7194,648.5470942,0,38000,123000,708000,1395000,687000,260000,1135000,1300,0.049595394,15600,0.009125233
1457.79753,13,1,12000,7200,0,0,349134.519,305898.0461,32427.35471,10809.11824,0,816000,2006000,3276000,1270000,498600,2777400,2490,0.085583059,29880,0.008242453
1587.025282,13,1,12000,7200,0,0,349134.519,305898.0461,32427.35471,10809.11824,0,816000,2006000,3276000,1270000,497600,2778400,2490,0.085583059,29880,0.008242453
1725.447755,13,1,12000,7200,0,0,349134.519,305898.0461,32427.35471,10809.11824,0,816000,2006000,3276000,1270000,498600,2777400,2490,0.085583059,29880,0.008242453
1528.968114,13,1,12000,7200,0,0,349134.519,305898.0461,32427.35471,10809.11824,0,816000,2006000,3276000,1270000,498600,2777400,2480,0.085239352,29760,0.008209351
1490.94658,13,1,12000,7200,0,0,349134.519,305898.0461,32427.35471,10809.11824,0,816000,2006000,3276000,1270000,498600,2777400,2490,0.085583059,29880,0.008242453
2863.899996,12,0,6000,720,0,0,149165.8317,0,0,0,5000,17000,733000,3273000,2540000,64000,3209000,1500,0.120671067,18000,0.005259827
3139.321788,12,0,6000,720,0,0,155651.3026,0,0,0,5000,17000,733000,3273000,2540000,65000,3208000,1500,0.115643105,18000,0.005249878
3405.56776,12,0,6000,720,0,0,153489.479,0,0,0,5000,17000,733000,3273000,2540000,64000,3209000,1500,0.117271882,18000,0.00525319
3049.85159,12,0,6000,720,0,0,149165.8317,0,0,0,5000,17000,733000,3273000,2540000,64000,3209000,1500,0.120671067,18000,0.005259827
2950.248429,12,0,6000,720,0,0,149165.8317,0,0,0,5000,17000,733000,3273000,2540000,65000,3208000,1500,0.120671067,18000,0.005259827
3445.837478,14,0,24000,2400,0,0,215101.4529,0,62692.88577,-3242.735471,150000,166000,3437000,5116300,1679300,315000,4801300,5000,0.278938144,60000,0.011254077
3625.782017,14,0,24000,2400,0,0,211858.7174,0,59450.1503,-3242.735471,150000,166000,3856000,5533100,1677100,327000,5206100,5000,0.283207605,60000,0.010443939
3779.270879,14,0,24000,2400,0,0,217263.2766,0,61611.97395,-3242.735471,150000,166000,2946000,4630000,1684000,336000,4294000,5000,0.27616264,60000,0.012378119
3635.364137,14,0,24000,2400,0,0,214020.5411,0,61611.97395,-3242.735471,150000,166000,3133000,4817000,1684000,336000,4481000,5000,0.280346922,60000,0.01192601
3487.85454,14,0,24000,2400,0,0,210777.8056,0,57288.32665,-3242.735471,150000,166000,3856000,5539000,1683000,329000,5210000,5000,0.284659952,60000,0.010435186
4590.429204,9,1,5400,2400,0,2400,127547.5952,124304.8597,0,0,0,750,9550,47150,37600,5110,42040,232.75,0.021897708,2793,0.015987627
4490.86958,9,1,5160,2400,0,2400,127547.5952,124304.8597,0,0,0,1850,9850,50450,40600,2545,47905,235,0.022109394,2820,0.015842911
4523.926472,9,1,5760,2400,0,2400,128628.507,124304.8597,0,0,0,751,6951,37151,30200,3850,33301,240,0.02239006,2880,0.017372473
4522.572895,9,1,4920,2400,0,2400,128628.507,124304.8597,0,0,0,2320,14320,54020,39700,4240,49780,238.5,0.022250122,2862,0.015669441
4471.307261,9,1,5760,2400,0,2400,128628.507,124304.8597,0,0,0,2180,9180,55780,46600,2535,53245,233.75,0.021806986,2805,0.015210795
8114.018321,10,0,5200,5200,0,280,62692.88577,0,0,0,17000,25600,287600,804800,517200,0,804800,0,0,0,0
8141.156479,10,0,5200,5200,0,280,62692.88577,0,0,0,17000,25700,252700,707000,454300,0,707000,0,0,0,0
8767.189009,10,0,5200,5200,0,280,61611.97395,0,0,0,17000,25700,221700,756900,535200,0,756900,0,0,0,0
8356.134507,10,0,5200,5200,0,280,62692.88577,0,0,0,17000,25600,229600,694700,465100,0,694700,0,0,0,0
8900.622931,10,0,5200,5200,0,280,62692.88577,0,0,0,17000,25600,275600,752000,476400,0,752000,0,0,0,0
12489.28175,13,0,7200,1200,0,0,48641.03206,0,10268.66233,21618.23647,10000,32900,799900,2315900,1516000,0,2315900,0,0,0,0
15222.863,13,0,7200,1200,0,0,57288.32665,0,10592.93587,30265.53106,10000,27600,493600,2009600,1516000,0,2009600,0,0,0,0
10296.94134,13,0,7200,1200,0,0,54045.59118,0,10376.75351,27022.79559,10000,30600,740600,2256600,1516000,0,2256600,0,0,0,0
13056.37715,13,0,7200,1200,0,0,37831.91383,0,10592.93587,10376.75351,10000,23800,803800,2319800,1516000,0,2319800,0,0,0,0
11356.1718,13,0,7200,1200,0,0,48641.03206,0,10809.11824,19456.41283,10000,26100,1156100,2672100,1516000,0,2672100,0,0,0,0
54.71947365,12,1,26400,6720,0,0,6088776.303,0,865810.3707,1080911.824,0,38702000,54973000,219294100,164321100,0,219294100,0,0,0,0
55.03558071,12,1,24000,5880,0,0,6229294.84,0,852839.4289,1232239.479,0,38700000,56627000,221465400,164838400,0,221465400,0,0,0,0
55.46789973,12,1,21600,6000,0,0,6209838.427,0,932826.9038,1124148.297,0,38707000,54808000,217766800,162958800,0,217766800,0,0,0,0
56.70673625,12,1,25200,6600,0,0,6186058.367,0,862567.6353,1178193.888,0,38715000,55910000,217808000,161898000,0,217808000,0,0,0,0
55.23064838,12,1,26400,5400,0,0,6218485.721,0,893914.0782,1178193.888,0,38698500,56195500,213717600,157522100,0,213717600,0,0,0,0
54.74268304,9,1,57200,15080,0,0,35518762.53,1026866.233,1594344.94,32675964.43,0,193000,25683000,92607720,66924720,13279000,79328720,81872.24088,0.027660505,982466.8906,0.007667946
54.95246075,9,1,50440,11960,0,0,35432289.58,946878.7575,1594344.94,32675964.43,0,171000,25144000,92330810,67186810,13425000,78905810,81772.24088,0.027694143,981266.8906,0.007680362
55.25732457,9,1,57200,13520,0,0,35670090.18,1189003.006,1592183.116,32675964.43,0,199000,27830000,93254000,65424000,13221000,80033000,79872.24088,0.026870324,958466.8906,0.007434351
56.45927384,9,1,52000,12480,0,0,35540380.76,1048484.469,1594344.94,32675964.43,0,201000,25400000,92082450,66682450,13508000,78574450,82272.24088,0.027778737,987266.8906,0.007735817
55.22205917,9,1,57200,12480,0,0,35475526.05,994438.8778,1592183.116,32665155.31,0,185000,25175000,90570600,65395600,13663000,76907600,77872.24088,0.026341171,934466.8906,0.00741369
8273.930109,10,1,7200,1560,0,520,45398.29659,25941.88377,0,0,150,750,1250,4350,3100,50,4300,0,0,0,0
8085.073917,10,1,7200,1560,0,850,44317.38477,24860.97194,0,0,150,750,800,4000,3200,50,3950,0,0,0,0
7899.946922,10,1,7200,1560,0,570,49721.94389,30265.53106,0,0,150,750,750,3950,3200,50,3900,0,0,0,0
8297.518124,10,1,7200,1440,0,570,49721.94389,30265.53106,0,0,150,750,750,3950,3200,50,3900,0,0,0,0
8015.395241,10,1,7200,1560,0,870,49721.94389,31346.44289,0,0,150,750,750,3950,3200,50,3900,0,0,0,0
15496.82184,12,1,1200,2400,1200,1400,48641.03206,48641.03206,0,0,200,6220,23220,52220,29000,111000,-58780,1360,0.335519197,16320,0.161806792
15063.90082,12,1,1200,2400,1200,1400,48641.03206,48641.03206,0,0,200,6220,23220,51220,28000,112000,-60780,1360,0.335519197,16320,0.163427111
15329.36019,12,1,1200,2400,1200,1500,48641.03206,48641.03206,0,0,200,6220,23220,51220,28000,111000,-59780,1370,0.33798625,16440,0.164628781
15262.03534,12,1,1200,2400,1200,1500,48641.03206,48641.03206,0,0,200,6220,23220,52220,29000,111000,-58780,1370,0.33798625,16440,0.162996547
15154.16077,12,1,1200,2400,1200,1400,48641.03206,48641.03206,0,0,200,6220,23220,52220,29000,111000,-58780,1360,0.335519197,16320,0.161806792
2370.301224,4,1,3120,1560,0,0,30265.53106,7566.382766,0,0,0,7500,7500,233400,225900,3420,229980,380.5,0.150864691,4566,0.017317394
2258.739452,4,1,3120,1560,0,0,30265.53106,7566.382766,0,0,0,7500,7500,233300,225800,3320,229980,158,0.062645522,1896,0.007193657
2292.344158,4,1,3120,1560,0,0,30265.53106,7566.382766,0,0,0,7500,7500,233300,225800,3650,229650,136.25,0.054021851,1635,0.006203391
2270.047698,4,1,3120,1560,0,0,30265.53106,7566.382766,0,0,0,7500,7500,233300,225800,3550,229750,163.75,0.064925344,1965,0.007455451
2244.656276,4,1,3120,1560,0,0,30265.53106,7566.382766,0,0,0,7500,7500,233300,225800,3400,229900,380,0.150666446,4560,0.0173012
53.04405657,9,1,10000,2200,0,0,2525010.02,486410.3206,468034.8196,540455.9118,0,50000,12556000,171859000,159303000,1530000,170329000,11600,0.055128494,139200,0.000798238
53.24732503,9,1,9900,2300,0,0,2600673.848,486410.3206,464792.0842,540455.9118,0,48500,12097500,175554500,163457000,1656000,173898500,11300,0.052140333,135600,0.000761134
53.54272914,9,1,11000,2300,0,0,2503391.784,486410.3206,477763.0261,540455.9118,0,44000,13266000,166449000,153183000,1613000,164836000,11800,0.05656326,141600,0.000838106
54.70738278,9,1,9900,2300,0,0,2499068.136,486410.3206,483167.5852,540455.9118,0,43800,13366800,163900800,150534000,1565000,162335800,11100,0.053299867,133200,0.000800481
53.508558,9,1,9400,2200,0,0,2543385.521,486410.3206,468034.8196,540455.9118,0,41000,13391000,161704000,148313000,1568500,160135500,12500,0.058976509,150000,0.000913257
12550.44881,14,1,7800,7800,0,0,86472.94589,70259.26854,108.0911824,0,0,3400,77400,429400,352000,232600,196800,1812,0.251454369,21744,0.042149913
11969.47784,14,1,7800,7800,0,0,86472.94589,70259.26854,108.0911824,0,0,3800,107800,459800,352000,232600,227200,1812,0.251454369,21744,0.039804278
12374.83629,14,1,7800,7800,0,0,87553.85772,70259.26854,108.0911824,0,0,3800,97800,449800,352000,232600,217200,1812,0.248349994,21744,0.040464956
12056.67018,14,1,7800,7800,0,0,86472.94589,70259.26854,108.0911824,0,0,3800,92800,444800,352000,232600,212200,1812,0.251454369,21744,0.040928115
12213.54205,14,1,7800,7800,0,0,86472.94589,70259.26854,108.0911824,0,0,3400,102400,454400,352000,232600,221800,1812,0.251454369,21744,0.040201678
13270.59341,10,1,8400,1200,0,0,190240.481,185916.8337,0,0,0,12750,152650,1033350,880700,342800,690550,3250,0.205003687,39000,0.031873409
15222.863,10,1,8400,1200,0,0,195645.0401,190240.481,0,0,0,12440,501040,1686840,1185800,275800,1411040,3650,0.22387483,43800,0.023267117
15087.66632,10,1,8400,1200,0,0,207535.0701,202130.511,0,0,0,12200,153700,887500,733800,275800,611700,2950,0.170573581,35400,0.032327732
13731.0801,10,1,8400,1200,0,0,190240.481,186997.7455,0,0,0,15090,187390,865090,677700,305700,559390,2950,0.18608027,35400,0.033543995
15323.51066,10,1,8400,1200,0,0,229153.3066,225910.5711,0,0,0,14260,480760,1279660,798900,274700,1004960,3250,0.17019174,39000,0.025848128
5466.927153,5,0,4800,0,0,680,20537.32465,0,0,0,0,1400,1400,1400,0,0,1400,0,0,0,0
5446.681761,5,0,4800,0,0,720,20537.32465,0,0,0,0,2200,2200,2200,0,0,2200,0,0,0,0
5475.272872,5,0,4800,0,0,650,21618.23647,0,0,0,0,1300,1300,1300,0,0,1300,0,0,0,0
5426.280532,5,0,4800,0,0,690,19456.41283,0,0,0,0,1100,1100,1100,0,0,1100,0,0,0,0
5466.638953,5,0,4800,0,0,630,19456.41283,0,0,0,0,1100,1100,1100,0,0,1100,0,0,0,0
4747.467065,12,1,14400,1200,0,0,71340.18036,71340.18036,75.66382766,0,0,3980,15980,488980,473000,155000,333980,2125,0.357442326,25500,0.045509694
4536.862312,12,1,14400,1200,0,0,86472.94589,86472.94589,75.66382766,0,0,3960,15960,488960,473000,155000,333960,2125,0.294889919,25500,0.04431446
4550.821664,12,1,14400,1200,0,0,89715.68136,89715.68136,75.66382766,0,0,3950,15950,488950,473000,155000,333950,2125,0.284231247,25500,0.044066895
4594.187628,12,1,14400,1200,0,0,82149.2986,82149.2986,86.47294589,0,0,4000,16000,488030,472030,155000,333030,2125,0.310410441,25500,0.044722774
4486.340682,12,1,14400,1200,0,0,71340.18036,71340.18036,86.47294589,0,0,4020,16020,489020,473000,155000,334020,2125,0.357442326,25500,0.045506445
3126.093745,5,1,2400,360,0,510,22699.1483,0,0,0,10,11,11,8711,8700,10001,-1290,360,0.190315511,4320,0.137535167
3123.331083,5,1,2280,360,0,410,25941.88377,0,0,0,10,11,11,8711,8700,10001,-1290,340,0.157274623,4080,0.117739119
3132.980032,5,1,2640,360,0,480,24860.97194,0,0,0,10,11,11,8711,8700,10001,-1290,360,0.173766336,4320,0.128678768
3119.620159,5,1,2400,360,0,410,20537.32465,0,0,0,10,11,11,8711,8700,10001,-1290,370,0.216191742,4440,0.151803567
3131.391236,5,1,2640,240,0,410,27022.79559,0,0,0,10,11,11,8711,8700,10001,-1290,370,0.164305724,4440,0.124252124
863.2137519,11,1,10000,5000,0,0,737181.8637,21618.23647,50802.85571,248609.7194,0,203000,2023000,38161200,36138200,44200,38117000,383.3333333,0.00623998,4600,0.000118257
872.3795972,11,1,10000,5000,0,0,737181.8637,21618.23647,50802.85571,248609.7194,0,326000,2146000,38294200,36148200,44200,38250000,383.3333333,0.00623998,4600,0.000117854
867.2767007,11,1,11000,5000,0,0,736100.9519,21618.23647,50802.85571,247528.8076,0,325000,2144000,38305000,36161000,44300,38260700,383.3333333,0.006249143,4600,0.000117825
877.2663612,11,1,11000,5000,0,0,737181.8637,21618.23647,49721.94389,247528.8076,0,325000,2145000,38301300,36156300,44300,38257000,375,0.006104328,4500,0.000115271
877.2184343,11,1,10000,5000,0,0,737181.8637,21618.23647,50802.85571,247528.8076,0,240000,2060000,38217300,36157300,44300,38173000,383.3333333,0.00623998,4600,0.000118087
7480.234376,9,1,3600,1300,0,0,221586.9239,220506.012,0,0,2700,6900,933900,1279900,346000,230,1279670,5.75,0.00031139,69,4.59544E-05
7451.115813,9,1,3600,1300,0,0,183755.01,183755.01,0,0,2500,42500,1117500,1532500,415000,0,1532500,0,0,0,0
8040.776019,9,1,3600,1300,0,0,123223.9479,123223.9479,0,0,125000,139000,1136000,1615000,479000,600,1614400,15,0.001460755,180,0.000103554
7346.72135,9,1,3600,1300,0,0,221586.9239,220506.012,0,0,16000,23400,1176400,1646400,470000,0,1646400,0,0,0,0
6669.680001,9,1,3600,1300,0,0,137275.8016,137275.8016,0,0,10000,13200,940200,1809700,869500,530,1809170,13.25,0.001158252,159,8.16651E-05
13270.59341,8,1,8520,2400,0,0,43236.47295,43236.47295,0,0,0,10000,10000,835700,825700,0,835700,0,0,0,0
13916.53052,8,1,9120,2400,0,0,43236.47295,43236.47295,0,0,0,10000,10000,830300,820300,0,830300,0,0,0,0
15087.66632,8,1,8880,2400,0,0,43236.47295,43236.47295,0,0,0,10000,10000,831700,821700,0,831700,0,0,0,0
13731.0801,8,1,7440,2400,0,0,43236.47295,43236.47295,0,0,0,10000,10000,837700,827700,0,837700,0,0,0,0
15323.51066,8,1,7320,2400,0,0,43236.47295,43236.47295,0,0,0,10000,10000,828500,818500,0,828500,0,0,0,0
2472.40278,8,0,1200,0,0,0,11890.03006,0,0,0,0,170,170,104770,104600,0,104770,0,0,0,0
2582.014499,8,0,1200,0,0,0,11890.03006,0,0,0,0,150,150,109350,109200,0,109350,0,0,0,0
2466.142897,8,0,1200,0,0,0,11890.03006,0,0,0,0,550,550,105250,104700,0,105250,0,0,0,0
2472.816158,8,0,1200,0,0,0,11890.03006,0,0,0,0,280,280,105880,105600,0,105880,0,0,0,0
2465.628379,8,0,1200,0,0,0,11890.03006,0,0,0,0,200,200,106300,106100,0,106300,0,0,0,0
9194.290681,8,1,5200,0,2600,750,31346.44289,28103.70742,0,0,50,720,1700,5600,3900,900,4700,22.5,0.008613418,270,0.007307875
8970.491096,8,1,5200,0,2600,750,31346.44289,28103.70742,0,0,50,350,5850,11150,5300,900,10250,22.5,0.008613418,270,0.006353473
9057.311291,8,1,5200,0,2600,750,31346.44289,28103.70742,0,0,50,280,410,10210,9800,900,9310,22.5,0.008613418,270,0.006497187
9002.730975,8,1,5200,0,2600,750,31346.44289,28103.70742,0,0,50,230,360,7860,7500,900,6960,22.5,0.008613418,270,0.006886623
8936.940493,8,1,5200,0,2600,750,31346.44289,28103.70742,0,0,50,450,2350,11150,8800,900,10250,22.5,0.008613418,270,0.006353473
12927.05116,12,0,7200,360,0,1300,54045.59118,0,0,0,0,0,10890,14990,4100,80220,-65230,5.5,0.001221191,66,0.000956029
12958.36258,12,0,7200,360,0,1300,54045.59118,0,0,0,0,0,10600,14800,4200,80220,-65420,5.5,0.001221191,66,0.000958667
13027.76022,12,0,7200,360,0,1300,54045.59118,0,0,0,0,0,17500,21600,4100,80220,-58620,5.5,0.001221191,66,0.00087249
12809.53259,12,0,7200,360,0,1300,54045.59118,0,0,0,0,0,11100,15300,4200,80220,-64920,5.5,0.001221191,66,0.000951755
12847.31987,12,0,7200,360,0,1300,54045.59118,0,0,0,0,0,16000,20200,4200,80220,-60020,5.5,0.001221191,66,0.000888942
14551.28975,8,1,10400,720,0,0,125385.7715,105929.3587,0,0,0,300,300,339300,339000,173200,166100,2335,0.223470332,28020,0.060298812
13846.98928,8,1,10400,720,0,0,125385.7715,105929.3587,0,0,0,300,300,340300,340000,173200,167100,2335,0.223470332,28020,0.060169328
13852.98151,8,1,10400,720,0,0,125385.7715,105929.3587,0,0,0,300,300,340300,340000,173200,167100,2335,0.223470332,28020,0.060169328
14250.98664,8,1,10400,720,0,0,125385.7715,105929.3587,0,0,0,300,300,340300,340000,173200,167100,2335,0.223470332,28020,0.060169328
13720.06333,8,1,10400,720,0,0,125385.7715,105929.3587,0,0,0,300,300,340300,340000,173200,167100,2235,0.213899868,26820,0.057592483
9153.359413,13,1,5200,1200,1200,920,108091.1824,108091.1824,0,0,0,4000,45000,77000,32000,140000,-63000,950,0.105466512,11400,0.061591265
9081.780107,13,1,5200,1200,1200,920,108091.1824,108091.1824,0,0,0,4000,12100,43100,31000,140000,-96900,950,0.105466512,11400,0.075401223
9174.096204,13,1,5200,1200,1200,920,108091.1824,108091.1824,0,0,0,4000,7700,39700,32000,140000,-100300,960,0.106576686,11520,0.077947817
9357.912696,13,1,5200,1200,1200,920,108091.1824,108091.1824,0,0,0,4000,7800,38800,31000,141000,-102200,950,0.105466512,11400,0.077608471
9198.660498,13,1,5200,1200,1200,920,108091.1824,108091.1824,0,0,0,4000,50000,82000,32000,155000,-73000,2060,0.228695805,24720,0.130042855
2220.454583,11,1,10400,0,0,0,85392.03407,64854.70942,0,0,0,5000,5000,559100,554100,101590,457510,732.45,0.102929976,8789.4,0.013637717
2227.572823,11,1,10400,0,0,0,85392.03407,64854.70942,0,0,0,5000,5000,559200,554200,101690,457510,734.95,0.103281297,8819.4,0.013682142
2395.794886,11,1,10400,0,0,0,85392.03407,64854.70942,0,0,0,5000,5000,559100,554100,101690,457410,734.95,0.103281297,8819.4,0.013684265
2286.297849,11,1,10400,0,0,0,85392.03407,64854.70942,0,0,0,5000,5000,558100,553100,101690,456410,734.95,0.103281297,8819.4,0.013705531
2430.794224,11,1,10400,0,0,0,85392.03407,64854.70942,0,0,0,5000,5000,558200,553200,101690,456510,734.95,0.103281297,8819.4,0.013703401
14152.53884,11,1,9360,1040,0,0,41074.6493,41074.6493,0,0,8600,11500,31400,85600,54200,0,85600,0,0,0,0
13481.0686,11,1,9360,1040,0,0,41074.6493,41074.6493,0,0,3300,6200,12350,67650,55300,0,67650,0,0,0,0
13682.16267,11,1,9360,1040,0,0,41074.6493,41074.6493,0,0,2700,4700,25700,82400,56700,0,82400,0,0,0,0
13628.36966,11,1,8840,1040,0,0,41074.6493,41074.6493,0,0,1000,3400,15500,88000,72500,0,88000,0,0,0,0
13503.21476,11,1,8840,1040,0,0,41074.6493,41074.6493,0,0,3200,5800,19200,77600,58400,0,77600,0,0,0,0
11629.16973,10,0,2400,0,0,0,65935.62124,65935.62124,0,0,0,5500,139500,473500,334000,200330,273170,1208.25,0.219896313,14499,0.026878092
11168.98007,10,0,2400,0,0,0,65935.62124,65935.62124,0,0,0,5500,123500,458500,335000,200340,258160,1308.5,0.238141383,15702,0.029940758
11322.35761,10,0,2400,0,0,0,65935.62124,65935.62124,0,0,0,5500,58500,392500,334000,200340,192160,1208.5,0.219941812,14502,0.031633667
11269.07531,10,0,2400,0,0,0,65935.62124,65935.62124,0,0,0,5500,139500,473500,334000,200330,273170,1208.25,0.219896313,14499,0.026878092
11211.02783,10,0,2400,0,0,0,65935.62124,65935.62124,0,0,0,5500,189500,524500,335000,200340,324160,1208.5,0.219941812,14502,0.024561526
