"Step","rule_based-run236  n=100 - GDP","rule_based-run236  n=100 - GDP__MIN","rule_based-run236  n=100 - GDP__MAX","independent_ppo-run5  n=100 - GDP","independent_ppo-run5  n=100 - GDP__MIN","independent_ppo-run5  n=100 - GDP__MAX","independent_ppo-run4  n=10 - GDP","independent_ppo-run4  n=10 - GDP__MIN","independent_ppo-run4  n=10 - GDP__MAX","bmfac-run106  n=100 - GDP","bmfac-run106  n=100 - GDP__MIN","bmfac-run106  n=100 - GDP__MAX","maddpg-run36  n=100 - GDP","maddpg-run36  n=100 - GDP__MIN","maddpg-run36  n=100 - GDP__MAX","bmfac-run112  n=10 - GDP","bmfac-run112  n=10 - GDP__MIN","bmfac-run112  n=10 - GDP__MAX","rule_based-run235  n=10 - GDP","rule_based-run235  n=10 - GDP__MIN","rule_based-run235  n=10 - GDP__MAX","maddpg-run35  n=10 - GDP","maddpg-run35  n=10 - GDP__MIN","maddpg-run35  n=10 - GDP__MAX"
"3765","","","","","","","","","","1164741.2956991799","1164741.2956991799","1164741.2956991799","","","","595947.0860640376","595947.0860640376","595947.0860640376","","","","","",""
"3766","","","","","","","","","","1084088.8525345442","1084088.8525345442","1084088.8525345442","","","","584082.7716899856","584082.7716899856","584082.7716899856","","","","","",""
"3767","","","","","","","","","","1134099.1954631822","1134099.1954631822","1134099.1954631822","","","","567312.8289232546","567312.8289232546","567312.8289232546","","","","","",""
"3768","","","","","","","","","","1119940.3099513145","1119940.3099513145","1119940.3099513145","","","","570858.0605955482","570858.0605955482","570858.0605955482","","","","","",""
"3769","","","","","","","","","","1101216.2449980504","1101216.2449980504","1101216.2449980504","","","","573773.8118369523","573773.8118369523","573773.8118369523","","","","","",""
"3770","","","","","","","","","","1070282.936764745","1070282.936764745","1070282.936764745","","","","587195.4635018333","587195.4635018333","587195.4635018333","","","","","",""
"3771","","","","","","","","","","1040140.5441758375","1040140.5441758375","1040140.5441758375","","","","572871.1826368155","572871.1826368155","572871.1826368155","","","","","",""
"3772","","","","","","","","","","1119906.4528073159","1119906.4528073159","1119906.4528073159","","","","594621.3405569129","594621.3405569129","594621.3405569129","","","","","",""
"3773","","","","","","","","","","1118595.9470167872","1118595.9470167872","1118595.9470167872","","","","596010.5016458321","596010.5016458321","596010.5016458321","","","","","",""
"3774","","","","","","","","","","1107371.6901726027","1107371.6901726027","1107371.6901726027","","","","605700.0239291409","605700.0239291409","605700.0239291409","","","","","",""
"3775","","","","","","","","","","1147610.1359327412","1147610.1359327412","1147610.1359327412","","","","593846.6642709387","593846.6642709387","593846.6642709387","","","","","",""
"3776","","","","","","","","","","1085945.8526696586","1085945.8526696586","1085945.8526696586","","","","601727.7180316471","601727.7180316471","601727.7180316471","","","","","",""
"3777","","","","","","","","","","1102202.6054016054","1102202.6054016054","1102202.6054016054","","","","597768.7384418371","597768.7384418371","597768.7384418371","","","","","",""
"3778","","","","","","","","","","1115144.0716829253","1115144.0716829253","1115144.0716829253","","","","570454.6940004417","570454.6940004417","570454.6940004417","","","","","",""
"3779","","","","","","","","","","1129895.4685099307","1129895.4685099307","1129895.4685099307","","","","587863.9406746537","587863.9406746537","587863.9406746537","","","","","",""
"3780","","","","","","","","","","1147063.0038112907","1147063.0038112907","1147063.0038112907","","","","581128.3742323783","581128.3742323783","581128.3742323783","","","","","",""
"3781","","","","","","","","","","1103007.7680066703","1103007.7680066703","1103007.7680066703","","","","587119.9940481886","587119.9940481886","587119.9940481886","","","","","",""
"3782","","","","","","","","","","1128263.6415773141","1128263.6415773141","1128263.6415773141","","","","601968.0748248056","601968.0748248056","601968.0748248056","","","","","",""
"3783","","","","","","","","","","1146184.0830979932","1146184.0830979932","1146184.0830979932","","","","574825.5608144107","574825.5608144107","574825.5608144107","","","","","",""
"3784","","","","","","","","","","1125196.049512618","1125196.049512618","1125196.049512618","","","","594528.6815287189","594528.6815287189","594528.6815287189","","","","","",""
"3785","","","","","","","","","","1112666.2362531843","1112666.2362531843","1112666.2362531843","","","","581939.2612855221","581939.2612855221","581939.2612855221","","","","","",""
"3786","","","","","","","","","","1150162.5794931366","1150162.5794931366","1150162.5794931366","","","","586261.1414971764","586261.1414971764","586261.1414971764","","","","","",""
"3787","","","","","","","","","","1123141.367994172","1123141.367994172","1123141.367994172","","","","598560.6372809793","598560.6372809793","598560.6372809793","","","","","",""
"3788","","","","","","","","","","1116798.3842002114","1116798.3842002114","1116798.3842002114","","","","598174.1264724713","598174.1264724713","598174.1264724713","","","","","",""
"3789","","","","","","","","","","1136475.4415547678","1136475.4415547678","1136475.4415547678","","","","603529.8612070888","603529.8612070888","603529.8612070888","","","","","",""
"3790","","","","","","","","","","1142478.0537214843","1142478.0537214843","1142478.0537214843","","","","588507.2279932605","588507.2279932605","588507.2279932605","","","","","",""
"3791","","","","","","","","","","1109652.6668938065","1109652.6668938065","1109652.6668938065","","","","600666.5323492835","600666.5323492835","600666.5323492835","","","","","",""
"3792","","","","","","","","","","1126837.0251558803","1126837.0251558803","1126837.0251558803","","","","589800.0351586116","589800.0351586116","589800.0351586116","","","","","",""
"3793","","","","","","","","","","1108887.62424079","1108887.62424079","1108887.62424079","","","","597850.5698423967","597850.5698423967","597850.5698423967","","","","","",""
"3794","","","","","","","","","","1129355.658851514","1129355.658851514","1129355.658851514","","","","572820.5059994648","572820.5059994648","572820.5059994648","","","","","",""
"3795","","","","","","","","","","1139167.6411164503","1139167.6411164503","1139167.6411164503","","","","597805.362564076","597805.362564076","597805.362564076","","","","","",""
"3796","","","","","","","","","","1116103.856836824","1116103.856836824","1116103.856836824","","","","572823.3286238044","572823.3286238044","572823.3286238044","","","","","",""
"3797","","","","","","","","","","1073732.7055186806","1073732.7055186806","1073732.7055186806","","","","599309.2012232925","599309.2012232925","599309.2012232925","","","","","",""
"3798","","","","","","","","","","1096518.31416551","1096518.31416551","1096518.31416551","","","","581176.6851602081","581176.6851602081","581176.6851602081","","","","","",""
"3799","","","","","","","","","","1122819.2738183911","1122819.2738183911","1122819.2738183911","","","","578447.0369421545","578447.0369421545","578447.0369421545","","","","","",""
"3800","","","","","","","","","","1091748.4332077438","1091748.4332077438","1091748.4332077438","","","","593822.5245329777","593822.5245329777","593822.5245329777","","","","","",""
"3801","","","","","","","","","","1099625.3848315876","1099625.3848315876","1099625.3848315876","","","","599728.0063093806","599728.0063093806","599728.0063093806","","","","","",""
"3802","","","","","","","","","","1172010.9473299303","1172010.9473299303","1172010.9473299303","","","","591954.1759507357","591954.1759507357","591954.1759507357","","","","","",""
"3803","","","","","","","","","","1134292.2916801567","1134292.2916801567","1134292.2916801567","","","","597608.0856712143","597608.0856712143","597608.0856712143","","","","","",""
"3804","","","","","","","","","","1136064.6414235528","1136064.6414235528","1136064.6414235528","","","","579554.7165404672","579554.7165404672","579554.7165404672","","","","","",""
"3805","","","","","","","","","","1109031.3205900358","1109031.3205900358","1109031.3205900358","","","","580014.1150225783","580014.1150225783","580014.1150225783","","","","","",""
"3806","","","","","","","","","","1090254.5548851583","1090254.5548851583","1090254.5548851583","","","","596863.8622593746","596863.8622593746","596863.8622593746","","","","","",""
"3807","","","","","","","","","","1116557.4516849252","1116557.4516849252","1116557.4516849252","","","","594844.2258316113","594844.2258316113","594844.2258316113","","","","","",""
"3808","","","","","","","","","","1135265.4167944074","1135265.4167944074","1135265.4167944074","","","","587965.4457372301","587965.4457372301","587965.4457372301","","","","","",""
"3809","","","","","","","","","","1142062.1310202687","1142062.1310202687","1142062.1310202687","","","","571770.8284027971","571770.8284027971","571770.8284027971","","","","","",""
"3810","","","","","","","","","","1188818.0631998212","1188818.0631998212","1188818.0631998212","","","","588354.681494322","588354.681494322","588354.681494322","","","","","",""
"3811","","","","","","","","","","1124062.1197974952","1124062.1197974952","1124062.1197974952","","","","587730.2941170301","587730.2941170301","587730.2941170301","","","","","",""
"3812","","","","","","","","","","1103206.2443716018","1103206.2443716018","1103206.2443716018","","","","581667.7116976808","581667.7116976808","581667.7116976808","","","","","",""
"3813","","","","","","","","","","1142640.37063996","1142640.37063996","1142640.37063996","","","","589000.7049901993","589000.7049901993","589000.7049901993","","","","","",""
"3814","","","","","","","","","","1128256.9500729763","1128256.9500729763","1128256.9500729763","","","","587588.0645219799","587588.0645219799","587588.0645219799","","","","","",""
"3815","","","","","","","","","","1154921.2230236758","1154921.2230236758","1154921.2230236758","","","","593117.8772977149","593117.8772977149","593117.8772977149","","","","","",""
"3816","","","","","","","","","","1151506.3990160595","1151506.3990160595","1151506.3990160595","","","","605175.2504811428","605175.2504811428","605175.2504811428","","","","","",""
"3817","","","","","","","","","","1108858.4028688006","1108858.4028688006","1108858.4028688006","","","","580341.2774233345","580341.2774233345","580341.2774233345","","","","","",""
"3818","","","","","","","","","","1134837.5611865467","1134837.5611865467","1134837.5611865467","","","","596513.5724548406","596513.5724548406","596513.5724548406","","","","","",""
"3819","","","","","","","","","","1156964.050192717","1156964.050192717","1156964.050192717","","","","583245.84401724","583245.84401724","583245.84401724","","","","","",""
"3820","","","","","","","","","","1099372.443645943","1099372.443645943","1099372.443645943","","","","570529.2251797839","570529.2251797839","570529.2251797839","","","","","",""
"3821","","","","","","","","","","1125501.481046345","1125501.481046345","1125501.481046345","","","","572476.5820802442","572476.5820802442","572476.5820802442","","","","","",""
"3822","","","","","","","","","","1142514.6585473085","1142514.6585473085","1142514.6585473085","","","","581148.9309233715","581148.9309233715","581148.9309233715","","","","","",""
"3823","","","","","","","","","","1132203.404461753","1132203.404461753","1132203.404461753","","","","571463.1816598556","571463.1816598556","571463.1816598556","","","","","",""
"3824","","","","","","","","","","1152877.4399094789","1152877.4399094789","1152877.4399094789","","","","595506.5801940311","595506.5801940311","595506.5801940311","","","","","",""
"3825","","","","","","","","","","1075312.7794733536","1075312.7794733536","1075312.7794733536","","","","586470.9367045271","586470.9367045271","586470.9367045271","","","","","",""
"3826","","","","","","","","","","1154292.5378902887","1154292.5378902887","1154292.5378902887","","","","588349.3235372906","588349.3235372906","588349.3235372906","","","","","",""
